"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","6 months - 4 years",1,660,563.27,"2025 - 26","Q2","Flu",
"Chinatown/Lower East Side",10002,48,"10002","6 months - 4 years",1,1112,2339.27,"2025 - 26","Q2","Flu",
"East Village/Gramercy/Greenwich Village",10003,82,"10003","6 months - 4 years",1,764,932.13,"2025 - 26","Q2","Flu",
"Financial District",10004,99,"10004","6 months - 4 years",1,156,126.14,"2025 - 26","Q2","Flu",
"Financial District",10005,99,"10005","6 months - 4 years",1,271,225.55,"2025 - 26","Q2","Flu",
"Financial District",10006,99,"10006","6 months - 4 years",1,119,90.88,"2025 - 26","Q2","Flu",
"TriBeCa",10007,88,"10007","6 months - 4 years",1,447,505.33,"2025 - 26","Q2","Flu",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,61,"10009","6 months - 4 years",1,863,1423.4,"2025 - 26","Q2","Flu",
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","6 months - 4 years",1,742,743.26,"2025 - 26","Q2","Flu",
"Chelsea",10011,73,"10011","6 months - 4 years",1,910,1253.39,"2025 - 26","Q2","Flu",
"Greenwich Village/SoHo",10012,81,"10012","6 months - 4 years",1,421,519.4,"2025 - 26","Q2","Flu",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,94,"10013","6 months - 4 years",1,999,1058.84,"2025 - 26","Q2","Flu",
"Hudson Square/Meatpacking District/West Village",10014,95,"10014","6 months - 4 years",1,632,664.4,"2025 - 26","Q2","Flu",
"Kips Bay/Murray Hill/NoMad",10016,91,"10016","6 months - 4 years",1,1132,1238.28,"2025 - 26","Q2","Flu",
"East Midtown/Murray Hill",10017,99,"10017","6 months - 4 years",1,377,350.82,"2025 - 26","Q2","Flu",
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","6 months - 4 years",1,146,141.29,"2025 - 26","Q2","Flu",
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","6 months - 4 years",1,1087,1033.09,"2025 - 26","Q2","Flu",
"Lenox Hill/Upper East Side",10021,99,"10021","6 months - 4 years",1,1624,1363.08,"2025 - 26","Q2","Flu",
"East Midtown",10022,96,"10022","6 months - 4 years",1,864,899.09,"2025 - 26","Q2","Flu",
"Lincoln Square",10023,81,"10023","6 months - 4 years",1,2121,2608.11,"2025 - 26","Q2","Flu",
"Upper West Side",10024,85,"10024","6 months - 4 years",1,2114,2479.19,"2025 - 26","Q2","Flu",
"Manhattan Valley/Morningside Heights/Upper West Side",10025,75,"10025","6 months - 4 years",1,2260,3019.85,"2025 - 26","Q2","Flu",
"Central Harlem (South)",10026,52,"10026","6 months - 4 years",1,864,1670.31,"2025 - 26","Q2","Flu",
"Central Harlem (South)/Morningside Heights/West Harlem",10027,52,"10027","6 months - 4 years",1,1320,2542.68,"2025 - 26","Q2","Flu",
"Upper East Side/Yorkville",10028,97,"10028","6 months - 4 years",1,1477,1520.95,"2025 - 26","Q2","Flu",
"East Harlem",10029,60,"10029","6 months - 4 years",1,2004,3330.17,"2025 - 26","Q2","Flu",
"Central Harlem (North)",10030,40,"10030","6 months - 4 years",1,641,1602.32,"2025 - 26","Q2","Flu",
"Hamilton Heights/West Harlem",10031,46,"10031","6 months - 4 years",1,1105,2387.25,"2025 - 26","Q2","Flu",
"Washington Heights (South)",10032,46,"10032","6 months - 4 years",1,987,2145.82,"2025 - 26","Q2","Flu",
"Washington Heights (North)/Washington Heights (South)",10033,50,"10033","6 months - 4 years",1,1102,2217.56,"2025 - 26","Q2","Flu",
"Inwood/Washington Heights (North)",10034,48,"10034","6 months - 4 years",1,832,1719.87,"2025 - 26","Q2","Flu",
"East Harlem",10035,45,"10035","6 months - 4 years",1,798,1780.7,"2025 - 26","Q2","Flu",
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","6 months - 4 years",1,639,639.83,"2025 - 26","Q2","Flu",
"Central Harlem (North)/East Harlem",10037,60,"10037","6 months - 4 years",1,433,716.95,"2025 - 26","Q2","Flu",
"Chinatown/Financial District",10038,72,"10038","6 months - 4 years",1,451,622.7,"2025 - 26","Q2","Flu",
"Central Harlem (North)/Washington Heights (South)",10039,37,"10039","6 months - 4 years",1,605,1637.23,"2025 - 26","Q2","Flu",
"Washington Heights (North)",10040,47,"10040","6 months - 4 years",1,840,1804.25,"2025 - 26","Q2","Flu",
"Roosevelt Island",10044,99,"10044","6 months - 4 years",1,472,416.62,"2025 - 26","Q2","Flu",
"Lenox Hill/Upper East Side",10065,99,"10065","6 months - 4 years",1,1381,1133.99,"2025 - 26","Q2","Flu",
"Lincoln Square",10069,99,"10069","6 months - 4 years",1,354,269.5,"2025 - 26","Q2","Flu",
"Lenox Hill/Upper East Side",10075,99,"10075, 10162","6 months - 4 years",1,1043,827.67,"2025 - 26","Q2","Flu",
"Upper East Side/Yorkville",10128,99,"10128","6 months - 4 years",1,2041,2062.08,"2025 - 26","Q2","Flu",
"Battery Park City",10280,50,"10280","6 months - 4 years",1,280,561.05,"2025 - 26","Q2","Flu",
"Battery Park City",10282,86,"10282","6 months - 4 years",1,405,472.43,"2025 - 26","Q2","Flu",
"Silver Lake/St. George",10301,54,"10301","6 months - 4 years",1,1004,1852.85,"2025 - 26","Q2","Flu",
"Elm Park",10302,46,"10302","6 months - 4 years",1,523,1135.69,"2025 - 26","Q2","Flu",
"Graniteville/Mariner's Harbor/Port Ivory",10303,41,"10303","6 months - 4 years",1,617,1488.74,"2025 - 26","Q2","Flu",
"New Dorp/Todt Hill",10304,44,"10304","6 months - 4 years",1,992,2239.09,"2025 - 26","Q2","Flu",
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,51,"10305","6 months - 4 years",1,983,1909.8,"2025 - 26","Q2","Flu",
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,43,"10306","6 months - 4 years",1,1087,2536.91,"2025 - 26","Q2","Flu",
"Tottenville",10307,33,"10307","6 months - 4 years",1,227,684.05,"2025 - 26","Q2","Flu",
"Great Kills",10308,49,"10308","6 months - 4 years",1,629,1287.33,"2025 - 26","Q2","Flu",
"Charleston/Prince's Bay/Woodrow",10309,38,"10309","6 months - 4 years",1,647,1686.16,"2025 - 26","Q2","Flu",
"Port Richmond/Randall Manor/West Brighton",10310,51,"10310","6 months - 4 years",1,715,1414.46,"2025 - 26","Q2","Flu",
"Annadale/Rossville",10312,43,"10312","6 months - 4 years",1,1208,2808.97,"2025 - 26","Q2","Flu",
