"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,24,"10001, 10118","9 - 10 years",1,59,243.09,2025,"Q4","HPV",""
"Chinatown/Lower East Side",10002,11,"10002","9 - 10 years",1,154,1348.63,2025,"Q4","HPV",""
"East Village/Gramercy/Greenwich Village",10003,4,"10003","9 - 10 years",1,13,352.65,2025,"Q4","HPV",""
"Financial District",10004,0,"10004","9 - 10 years",1,,31.88,2025,"Q4","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"Financial District",10005,39,"10005","9 - 10 years",1,20,50.74,2025,"Q4","HPV",""
"Financial District",10006,0,"10006","9 - 10 years",1,,21.24,2025,"Q4","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"TriBeCa",10007,0,"10007","9 - 10 years",1,,129.87,2025,"Q4","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,6,"10009","9 - 10 years",1,43,751.71,2025,"Q4","HPV",""
"Flatiron/Gramercy/Kips Bay",10010,9,"10010","9 - 10 years",1,24,262.98,2025,"Q4","HPV",""
"Chelsea",10011,5,"10011","9 - 10 years",1,24,450.53,2025,"Q4","HPV",""
"Greenwich Village/SoHo",10012,0,"10012","9 - 10 years",1,,222.1,2025,"Q4","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,7,"10013","9 - 10 years",1,31,440.9,2025,"Q4","HPV",""
"Hudson Square/Meatpacking District/West Village",10014,5,"10014","9 - 10 years",1,13,264.41,2025,"Q4","HPV",""
"Kips Bay/Murray Hill/NoMad",10016,11,"10016","9 - 10 years",1,44,391.24,2025,"Q4","HPV",""
"East Midtown/Murray Hill",10017,73,"10017","9 - 10 years",1,74,100.77,2025,"Q4","HPV",""
