"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","13 - 17 years",1,870,683.7,2025,"Q2","HPV",
"Chinatown/Lower East Side",10002,89,"10002","13 - 17 years",1,2823,3160.5,2025,"Q2","HPV",
"East Village/Gramercy/Greenwich Village",10003,77,"10003","13 - 17 years",1,711,928.53,2025,"Q2","HPV",
"Financial District",10004,99,"10004","13 - 17 years",1,138,74.91,2025,"Q2","HPV",
"Financial District",10005,99,"10005","13 - 17 years",1,198,82.63,2025,"Q2","HPV",
"Financial District",10006,99,"10006","13 - 17 years",1,152,67.09,2025,"Q2","HPV",
"TriBeCa",10007,99,"10007","13 - 17 years",1,318,210.74,2025,"Q2","HPV",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,74,"10009","13 - 17 years",1,1465,1991.53,2025,"Q2","HPV",
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","13 - 17 years",1,743,589.14,2025,"Q2","HPV",
"Chelsea",10011,91,"10011","13 - 17 years",1,985,1088.19,2025,"Q2","HPV",
"Greenwich Village/SoHo",10012,74,"10012","13 - 17 years",1,394,533.8,2025,"Q2","HPV",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","13 - 17 years",1,1021,910.1,2025,"Q2","HPV",
"Hudson Square/Meatpacking District/West Village",10014,77,"10014","13 - 17 years",1,486,628.46,2025,"Q2","HPV",
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","13 - 17 years",1,962,812.17,2025,"Q2","HPV",
"East Midtown/Murray Hill",10017,99,"10017","13 - 17 years",1,855,224.8,2025,"Q2","HPV",
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","13 - 17 years",1,200,129.3,2025,"Q2","HPV",
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","13 - 17 years",1,1117,806.89,2025,"Q2","HPV",
"Lenox Hill/Upper East Side",10021,99,"10021","13 - 17 years",1,1237,1138.75,2025,"Q2","HPV",
"East Midtown",10022,99,"10022","13 - 17 years",1,706,655.17,2025,"Q2","HPV",
"Lincoln Square",10023,97,"10023","13 - 17 years",1,1925,1992.63,2025,"Q2","HPV",
"Upper West Side",10024,80,"10024","13 - 17 years",1,2125,2661.8,2025,"Q2","HPV",
"Manhattan Valley/Morningside Heights/Upper West Side",10025,75,"10025","13 - 17 years",1,2795,3724.66,2025,"Q2","HPV",
"Central Harlem (South)",10026,99,"10026","13 - 17 years",1,1675,1640.98,2025,"Q2","HPV",
"Central Harlem (South)/Morningside Heights/West Harlem",10027,99,"10027","13 - 17 years",1,3193,2796.81,2025,"Q2","HPV",
"Upper East Side/Yorkville",10028,78,"10028","13 - 17 years",1,1490,1911.92,2025,"Q2","HPV",
"East Harlem",10029,99,"10029","13 - 17 years",1,4269,4168.6,2025,"Q2","HPV",
"Central Harlem (North)",10030,86,"10030","13 - 17 years",1,1459,1690.99,2025,"Q2","HPV",
"Hamilton Heights/West Harlem",10031,86,"10031","13 - 17 years",1,2399,2791.76,2025,"Q2","HPV",
"Washington Heights (South)",10032,99,"10032","13 - 17 years",1,2623,2565.89,2025,"Q2","HPV",
"Washington Heights (North)/Washington Heights (South)",10033,95,"10033","13 - 17 years",1,2385,2518.48,2025,"Q2","HPV",
"Inwood/Washington Heights (North)",10034,95,"10034","13 - 17 years",1,1845,1945.1,2025,"Q2","HPV",
"East Harlem",10035,87,"10035","13 - 17 years",1,1824,2106.51,2025,"Q2","HPV",
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","13 - 17 years",1,1019,537.18,2025,"Q2","HPV",
"Central Harlem (North)/East Harlem",10037,99,"10037","13 - 17 years",1,5950,808.44,2025,"Q2","HPV",
"Chinatown/Financial District",10038,94,"10038","13 - 17 years",1,644,684.9,2025,"Q2","HPV",
"Central Harlem (North)/Washington Heights (South)",10039,84,"10039","13 - 17 years",1,1577,1880.86,2025,"Q2","HPV",
"Washington Heights (North)",10040,93,"10040","13 - 17 years",1,1900,2042.64,2025,"Q2","HPV",
"Roosevelt Island",10044,66,"10044","13 - 17 years",1,374,570.16,2025,"Q2","HPV",
"Lenox Hill/Upper East Side",10065,99,"10065","13 - 17 years",1,916,779.24,2025,"Q2","HPV",
"Lincoln Square",10069,99,"10069","13 - 17 years",1,340,196.39,2025,"Q2","HPV",
"Lenox Hill/Upper East Side",10075,99,"10075, 10162","13 - 17 years",1,969,837.3,2025,"Q2","HPV",
