"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","11 - 12 years",1,250,253.25,2025,"Q2","HPV",""
"Chinatown/Lower East Side",10002,46,"10002","11 - 12 years",1,626,1373.71,2025,"Q2","HPV",""
"East Village/Gramercy/Greenwich Village",10003,31,"10003","11 - 12 years",1,104,339.86,2025,"Q2","HPV",""
"Financial District",10004,56,"10004","11 - 12 years",1,16,28.6,2025,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,88,"10005","11 - 12 years",1,43,48.95,2025,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10006,99,"10006","11 - 12 years",1,46,24.32,2025,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,57,"10007","11 - 12 years",1,58,102.17,2025,"Q2","HPV",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,35,"10009","11 - 12 years",1,280,810.3,2025,"Q2","HPV",""
"Flatiron/Gramercy/Kips Bay",10010,55,"10010","11 - 12 years",1,142,257.69,2025,"Q2","HPV",""
"Chelsea",10011,39,"10011","11 - 12 years",1,163,417.66,2025,"Q2","HPV",""
"Greenwich Village/SoHo",10012,26,"10012","11 - 12 years",1,59,223.79,2025,"Q2","HPV",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,50,"10013","11 - 12 years",1,207,413.51,2025,"Q2","HPV",""
"Hudson Square/Meatpacking District/West Village",10014,28,"10014","11 - 12 years",1,65,234.62,2025,"Q2","HPV",""
"Kips Bay/Murray Hill/NoMad",10016,41,"10016","11 - 12 years",1,151,366.5,2025,"Q2","HPV",""
"East Midtown/Murray Hill",10017,99,"10017","11 - 12 years",1,335,92.2,2025,"Q2","HPV",""
"Hell's Kitchen/Midtown Manhattan",10018,90,"10018","11 - 12 years",1,40,44.42,2025,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,81,"10019, 10020","11 - 12 years",1,256,317.81,2025,"Q2","HPV",""
