"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,75,"10001, 10118","24 - 35 months","4:3:1:3:3:1:4",90,119.64,2022,"Q4",4313314,""
"Chinatown/Lower East Side",10002,61,"10002","24 - 35 months","4:3:1:3:3:1:4",315,518.06,2022,"Q4",4313314,""
"East Village/Gramercy/Greenwich Village",10003,56,"10003","24 - 35 months","4:3:1:3:3:1:4",125,224.39,2022,"Q4",4313314,""
"Financial District",10004,78,"10004","24 - 35 months","4:3:1:3:3:1:4",25,32.17,2022,"Q4",4313314,"Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,65,"10005","24 - 35 months","4:3:1:3:3:1:4",34,52.42,2022,"Q4",4313314,""
"Financial District",10006,94,"10006","24 - 35 months","4:3:1:3:3:1:4",23,24.45,2022,"Q4",4313314,"Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,74,"10007","24 - 35 months","4:3:1:3:3:1:4",86,116.2,2022,"Q4",4313314,""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,59,"10009","24 - 35 months","4:3:1:3:3:1:4",192,323.9,2022,"Q4",4313314,""
"Flatiron/Gramercy/Kips Bay",10010,93,"10010","24 - 35 months","4:3:1:3:3:1:4",164,177.17,2022,"Q4",4313314,""
"Chelsea",10011,71,"10011","24 - 35 months","4:3:1:3:3:1:4",204,287.82,2022,"Q4",4313314,""
"Greenwich Village/SoHo",10012,57,"10012","24 - 35 months","4:3:1:3:3:1:4",71,123.94,2022,"Q4",4313314,""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,74,"10013","24 - 35 months","4:3:1:3:3:1:4",183,248.57,2022,"Q4",4313314,""
"Hudson Square/Meatpacking District/West Village",10014,58,"10014","24 - 35 months","4:3:1:3:3:1:4",89,153.37,2022,"Q4",4313314,""
"Kips Bay/Murray Hill/NoMad",10016,85,"10016","24 - 35 months","4:3:1:3:3:1:4",264,312.09,2022,"Q4",4313314,""
"East Midtown/Murray Hill",10017,82,"10017","24 - 35 months","4:3:1:3:3:1:4",68,82.83,2022,"Q4",4313314,""
"Hell's Kitchen/Midtown Manhattan",10018,60,"10018","24 - 35 months","4:3:1:3:3:1:4",26,43.28,2022,"Q4",4313314,"Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,83,"10019, 10020","24 - 35 months","4:3:1:3:3:1:4",216,260.18,2022,"Q4",4313314,""
"Lenox Hill/Upper East Side",10021,94,"10021","24 - 35 months","4:3:1:3:3:1:4",303,321.59,2022,"Q4",4313314,""
"East Midtown",10022,87,"10022","24 - 35 months","4:3:1:3:3:1:4",193,220.8,2022,"Q4",4313314,""
"Lincoln Square",10023,65,"10023","24 - 35 months","4:3:1:3:3:1:4",406,626.86,2022,"Q4",4313314,""
"Upper West Side",10024,59,"10024","24 - 35 months","4:3:1:3:3:1:4",333,565.19,2022,"Q4",4313314,""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,68,"10025","24 - 35 months","4:3:1:3:3:1:4",463,682.41,2022,"Q4",4313314,""
"Central Harlem (South)",10026,51,"10026","24 - 35 months","4:3:1:3:3:1:4",195,385.93,2022,"Q4",4313314,""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,48,"10027","24 - 35 months","4:3:1:3:3:1:4",274,575,2022,"Q4",4313314,""
"Upper East Side/Yorkville",10028,71,"10028","24 - 35 months","4:3:1:3:3:1:4",236,331.42,2022,"Q4",4313314,""
"East Harlem",10029,59,"10029","24 - 35 months","4:3:1:3:3:1:4",437,745.65,2022,"Q4",4313314,""
"Central Harlem (North)",10030,49,"10030","24 - 35 months","4:3:1:3:3:1:4",170,350.44,2022,"Q4",4313314,""
"Hamilton Heights/West Harlem",10031,65,"10031","24 - 35 months","4:3:1:3:3:1:4",335,512.96,2022,"Q4",4313314,""
"Washington Heights (South)",10032,60,"10032","24 - 35 months","4:3:1:3:3:1:4",288,477.77,2022,"Q4",4313314,""
"Washington Heights (North)/Washington Heights (South)",10033,65,"10033","24 - 35 months","4:3:1:3:3:1:4",328,501.42,2022,"Q4",4313314,""
"Inwood/Washington Heights (North)",10034,71,"10034","24 - 35 months","4:3:1:3:3:1:4",256,360.24,2022,"Q4",4313314,""
"East Harlem",10035,59,"10035","24 - 35 months","4:3:1:3:3:1:4",222,378.74,2022,"Q4",4313314,""
"Hell's Kitchen/Midtown Manhattan",10036,52,"10036","24 - 35 months","4:3:1:3:3:1:4",84,160.62,2022,"Q4",4313314,""
"Central Harlem (North)/East Harlem",10037,78,"10037","24 - 35 months","4:3:1:3:3:1:4",131,167.26,2022,"Q4",4313314,""
"Chinatown/Financial District",10038,62,"10038","24 - 35 months","4:3:1:3:3:1:4",88,142.6,2022,"Q4",4313314,""
"Central Harlem (North)/Washington Heights (South)",10039,49,"10039","24 - 35 months","4:3:1:3:3:1:4",169,346.18,2022,"Q4",4313314,""
"Washington Heights (North)",10040,62,"10040","24 - 35 months","4:3:1:3:3:1:4",240,384.52,2022,"Q4",4313314,""
"Roosevelt Island",10044,79,"10044","24 - 35 months","4:3:1:3:3:1:4",84,105.71,2022,"Q4",4313314,""
"Lenox Hill/Upper East Side",10065,81,"10065","24 - 35 months","4:3:1:3:3:1:4",210,258.02,2022,"Q4",4313314,""
