"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,42,"10001, 10118","11 - 12 years",1,105,251.22,2022,"Q2","HPV",""
"Chinatown/Lower East Side",10002,55,"10002","11 - 12 years",1,727,1317.92,2022,"Q2","HPV",""
"East Village/Gramercy/Greenwich Village",10003,28,"10003","11 - 12 years",1,94,339.06,2022,"Q2","HPV",""
"Financial District",10004,99,"10004","11 - 12 years",1,31,28.26,2022,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,49,"10005","11 - 12 years",1,24,48.86,2022,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10006,45,"10006","11 - 12 years",1,11,24.24,2022,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,60,"10007","11 - 12 years",1,61,102.3,2022,"Q2","HPV",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,38,"10009","11 - 12 years",1,302,803.17,2022,"Q2","HPV",""
"Flatiron/Gramercy/Kips Bay",10010,44,"10010","11 - 12 years",1,113,258.59,2022,"Q2","HPV",""
"Chelsea",10011,41,"10011","11 - 12 years",1,173,418.93,2022,"Q2","HPV",""
"Greenwich Village/SoHo",10012,24,"10012","11 - 12 years",1,54,220.48,2022,"Q2","HPV",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,50,"10013","11 - 12 years",1,201,405.9,2022,"Q2","HPV",""
"Hudson Square/Meatpacking District/West Village",10014,36,"10014","11 - 12 years",1,86,236.51,2022,"Q2","HPV",""
"Kips Bay/Murray Hill/NoMad",10016,36,"10016","11 - 12 years",1,132,363.95,2022,"Q2","HPV",""
"East Midtown/Murray Hill",10017,51,"10017","11 - 12 years",1,47,92.16,2022,"Q2","HPV",""
"Hell's Kitchen/Midtown Manhattan",10018,37,"10018","11 - 12 years",1,16,43.35,2022,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,47,"10019, 10020","11 - 12 years",1,147,315.5,2022,"Q2","HPV",""
"Lenox Hill/Upper East Side",10021,39,"10021","11 - 12 years",1,211,541.62,2022,"Q2","HPV",""
"East Midtown",10022,42,"10022","11 - 12 years",1,121,286.01,2022,"Q2","HPV",""
"Lincoln Square",10023,42,"10023","11 - 12 years",1,336,806.45,2022,"Q2","HPV",""
"Upper West Side",10024,35,"10024","11 - 12 years",1,374,1074.55,2022,"Q2","HPV",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,41,"10025","11 - 12 years",1,610,1471.06,2022,"Q2","HPV",""
"Central Harlem (South)",10026,51,"10026","11 - 12 years",1,395,767.14,2022,"Q2","HPV",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,57,"10027","11 - 12 years",1,701,1228.94,2022,"Q2","HPV",""
"Upper East Side/Yorkville",10028,25,"10028","11 - 12 years",1,212,833.28,2022,"Q2","HPV",""
"East Harlem",10029,64,"10029","11 - 12 years",1,1131,1763.03,2022,"Q2","HPV",""
"Central Harlem (North)",10030,50,"10030","11 - 12 years",1,366,725.32,2022,"Q2","HPV",""
"Hamilton Heights/West Harlem",10031,56,"10031","11 - 12 years",1,646,1143.93,2022,"Q2","HPV",""
"Washington Heights (South)",10032,75,"10032","11 - 12 years",1,756,1012.43,2022,"Q2","HPV",""
"Washington Heights (North)/Washington Heights (South)",10033,65,"10033","11 - 12 years",1,662,1021.36,2022,"Q2","HPV",""
"Inwood/Washington Heights (North)",10034,64,"10034","11 - 12 years",1,525,824.04,2022,"Q2","HPV",""
"East Harlem",10035,52,"10035","11 - 12 years",1,473,911.09,2022,"Q2","HPV",""
"Hell's Kitchen/Midtown Manhattan",10036,45,"10036","11 - 12 years",1,93,205.34,2022,"Q2","HPV",""
"Central Harlem (North)/East Harlem",10037,99,"10037","11 - 12 years",1,993,337.79,2022,"Q2","HPV",""
"Chinatown/Financial District",10038,50,"10038","11 - 12 years",1,139,275.25,2022,"Q2","HPV",""
"Central Harlem (North)/Washington Heights (South)",10039,46,"10039","11 - 12 years",1,376,820.89,2022,"Q2","HPV",""
"Washington Heights (North)",10040,66,"10040","11 - 12 years",1,525,791.86,2022,"Q2","HPV",""
"Roosevelt Island",10044,36,"10044","11 - 12 years",1,65,179.09,2022,"Q2","HPV",""
"Lenox Hill/Upper East Side",10065,34,"10065","11 - 12 years",1,120,351.57,2022,"Q2","HPV",""
"Lincoln Square",10069,76,"10069","11 - 12 years",1,58,76,2022,"Q2","HPV",""
