"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,44,"10001, 10118","13 - 17 years",1,295,667.36,"2020 - 21","Q2","Flu",
"Chinatown/Lower East Side",10002,74,"10002","13 - 17 years",1,2224,3019.66,"2020 - 21","Q2","Flu",
"East Village/Gramercy/Greenwich Village",10003,54,"10003","13 - 17 years",1,490,910.74,"2020 - 21","Q2","Flu",
"Financial District",10004,95,"10004","13 - 17 years",1,70,73.51,"2020 - 21","Q2","Flu",
"Financial District",10005,97,"10005","13 - 17 years",1,78,80.04,"2020 - 21","Q2","Flu",
"Financial District",10006,81,"10006","13 - 17 years",1,53,65.57,"2020 - 21","Q2","Flu",
"TriBeCa",10007,91,"10007","13 - 17 years",1,187,206.04,"2020 - 21","Q2","Flu",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,38,"10009","13 - 17 years",1,747,1943.67,"2020 - 21","Q2","Flu",
"Flatiron/Gramercy/Kips Bay",10010,79,"10010","13 - 17 years",1,456,577.49,"2020 - 21","Q2","Flu",
"Chelsea",10011,54,"10011","13 - 17 years",1,576,1069.91,"2020 - 21","Q2","Flu",
"Greenwich Village/SoHo",10012,49,"10012","13 - 17 years",1,252,517.85,"2020 - 21","Q2","Flu",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,86,"10013","13 - 17 years",1,751,873.15,"2020 - 21","Q2","Flu",
"Hudson Square/Meatpacking District/West Village",10014,46,"10014","13 - 17 years",1,285,623.28,"2020 - 21","Q2","Flu",
"Kips Bay/Murray Hill/NoMad",10016,73,"10016","13 - 17 years",1,575,787.01,"2020 - 21","Q2","Flu",
"East Midtown/Murray Hill",10017,76,"10017","13 - 17 years",1,166,217.39,"2020 - 21","Q2","Flu",
"Hell's Kitchen/Midtown Manhattan",10018,57,"10018","13 - 17 years",1,70,122.27,"2020 - 21","Q2","Flu",
"Hell's Kitchen/Midtown Manhattan",10019,52,"10019, 10020","13 - 17 years",1,407,777.85,"2020 - 21","Q2","Flu",
"Lenox Hill/Upper East Side",10021,72,"10021","13 - 17 years",1,814,1128.8,"2020 - 21","Q2","Flu",
"East Midtown",10022,72,"10022","13 - 17 years",1,464,641.51,"2020 - 21","Q2","Flu",
"Lincoln Square",10023,59,"10023","13 - 17 years",1,1148,1958.15,"2020 - 21","Q2","Flu",
"Upper West Side",10024,51,"10024","13 - 17 years",1,1357,2647.73,"2020 - 21","Q2","Flu",
"Manhattan Valley/Morningside Heights/Upper West Side",10025,48,"10025","13 - 17 years",1,1762,3671.39,"2020 - 21","Q2","Flu",
"Central Harlem (South)",10026,46,"10026","13 - 17 years",1,742,1629.46,"2020 - 21","Q2","Flu",
"Central Harlem (South)/Morningside Heights/West Harlem",10027,44,"10027","13 - 17 years",1,1204,2766.68,"2020 - 21","Q2","Flu",
