"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,89,"10001, 10118","13 - 17 years","2 or 3",611,683.7,2025,"Q4","HPV",
"Chinatown/Lower East Side",10002,73,"10002","13 - 17 years","2 or 3",2316,3160.5,2025,"Q4","HPV",
"East Village/Gramercy/Greenwich Village",10003,63,"10003","13 - 17 years","2 or 3",582,928.53,2025,"Q4","HPV",
"Financial District",10004,99,"10004","13 - 17 years","2 or 3",111,74.91,2025,"Q4","HPV",
"Financial District",10005,99,"10005","13 - 17 years","2 or 3",136,82.63,2025,"Q4","HPV",
"Financial District",10006,99,"10006","13 - 17 years","2 or 3",95,67.09,2025,"Q4","HPV",
"TriBeCa",10007,99,"10007","13 - 17 years","2 or 3",258,210.74,2025,"Q4","HPV",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,60,"10009","13 - 17 years","2 or 3",1189,1991.53,2025,"Q4","HPV",
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","13 - 17 years","2 or 3",616,589.14,2025,"Q4","HPV",
"Chelsea",10011,70,"10011","13 - 17 years","2 or 3",762,1088.19,2025,"Q4","HPV",
"Greenwich Village/SoHo",10012,60,"10012","13 - 17 years","2 or 3",320,533.8,2025,"Q4","HPV",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,90,"10013","13 - 17 years","2 or 3",820,910.1,2025,"Q4","HPV",
"Hudson Square/Meatpacking District/West Village",10014,63,"10014","13 - 17 years","2 or 3",398,628.46,2025,"Q4","HPV",
"Kips Bay/Murray Hill/NoMad",10016,92,"10016","13 - 17 years","2 or 3",747,812.17,2025,"Q4","HPV",
"East Midtown/Murray Hill",10017,99,"10017","13 - 17 years","2 or 3",422,224.8,2025,"Q4","HPV",
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","13 - 17 years","2 or 3",140,129.3,2025,"Q4","HPV",
"Hell's Kitchen/Midtown Manhattan",10019,92,"10019, 10020","13 - 17 years","2 or 3",743,806.89,2025,"Q4","HPV",
"Lenox Hill/Upper East Side",10021,89,"10021","13 - 17 years","2 or 3",1009,1138.75,2025,"Q4","HPV",
"East Midtown",10022,89,"10022","13 - 17 years","2 or 3",584,655.17,2025,"Q4","HPV",
"Lincoln Square",10023,80,"10023","13 - 17 years","2 or 3",1588,1992.63,2025,"Q4","HPV",
"Upper West Side",10024,65,"10024","13 - 17 years","2 or 3",1730,2661.8,2025,"Q4","HPV",
"Manhattan Valley/Morningside Heights/Upper West Side",10025,62,"10025","13 - 17 years","2 or 3",2312,3724.66,2025,"Q4","HPV",
"Central Harlem (South)",10026,82,"10026","13 - 17 years","2 or 3",1346,1640.98,2025,"Q4","HPV",
"Central Harlem (South)/Morningside Heights/West Harlem",10027,77,"10027","13 - 17 years","2 or 3",2140,2796.81,2025,"Q4","HPV",
"Upper East Side/Yorkville",10028,63,"10028","13 - 17 years","2 or 3",1203,1911.92,2025,"Q4","HPV",
"East Harlem",10029,86,"10029","13 - 17 years","2 or 3",3583,4168.6,2025,"Q4","HPV",
"Central Harlem (North)",10030,69,"10030","13 - 17 years","2 or 3",1163,1690.99,2025,"Q4","HPV",
"Hamilton Heights/West Harlem",10031,73,"10031","13 - 17 years","2 or 3",2035,2791.76,2025,"Q4","HPV",
"Washington Heights (South)",10032,85,"10032","13 - 17 years","2 or 3",2177,2565.89,2025,"Q4","HPV",
"Washington Heights (North)/Washington Heights (South)",10033,79,"10033","13 - 17 years","2 or 3",1979,2518.48,2025,"Q4","HPV",
"Inwood/Washington Heights (North)",10034,76,"10034","13 - 17 years","2 or 3",1487,1945.1,2025,"Q4","HPV",
"East Harlem",10035,71,"10035","13 - 17 years","2 or 3",1498,2106.51,2025,"Q4","HPV",
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","13 - 17 years","2 or 3",628,537.18,2025,"Q4","HPV",
"Central Harlem (North)/East Harlem",10037,99,"10037","13 - 17 years","2 or 3",857,808.44,2025,"Q4","HPV",
"Chinatown/Financial District",10038,76,"10038","13 - 17 years","2 or 3",519,684.9,2025,"Q4","HPV",
"Central Harlem (North)/Washington Heights (South)",10039,67,"10039","13 - 17 years","2 or 3",1252,1880.86,2025,"Q4","HPV",
"Washington Heights (North)",10040,76,"10040","13 - 17 years","2 or 3",1556,2042.64,2025,"Q4","HPV",
"Roosevelt Island",10044,51,"10044","13 - 17 years","2 or 3",290,570.16,2025,"Q4","HPV",
"Lenox Hill/Upper East Side",10065,94,"10065","13 - 17 years","2 or 3",730,779.24,2025,"Q4","HPV",
