"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","24 - 35 months",1,184,125.36,2021,"Q2","Varicella",""
"Chinatown/Lower East Side",10002,93,"10002","24 - 35 months",1,512,549.58,2021,"Q2","Varicella",""
"East Village/Gramercy/Greenwich Village",10003,99,"10003","24 - 35 months",1,279,236.5,2021,"Q2","Varicella",""
"Financial District",10004,99,"10004","24 - 35 months",1,54,34.06,2021,"Q2","Varicella","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months",1,67,55.33,2021,"Q2","Varicella",""
"Financial District",10006,99,"10006","24 - 35 months",1,35,25.76,2021,"Q2","Varicella","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,99,"10007","24 - 35 months",1,129,122.02,2021,"Q2","Varicella",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,99,"10009","24 - 35 months",1,380,337.2,2021,"Q2","Varicella",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","24 - 35 months",1,223,186.4,2021,"Q2","Varicella",""
"Chelsea",10011,99,"10011","24 - 35 months",1,298,301.43,2021,"Q2","Varicella",""
"Greenwich Village/SoHo",10012,88,"10012","24 - 35 months",1,115,130.5,2021,"Q2","Varicella",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","24 - 35 months",1,274,262.61,2021,"Q2","Varicella",""
"Hudson Square/Meatpacking District/West Village",10014,99,"10014","24 - 35 months",1,162,160.18,2021,"Q2","Varicella",""
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","24 - 35 months",1,429,330.45,2021,"Q2","Varicella",""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months",1,133,87.53,2021,"Q2","Varicella",""
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","24 - 35 months",1,70,45.8,2021,"Q2","Varicella","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","24 - 35 months",1,358,274.57,2021,"Q2","Varicella",""
"Lenox Hill/Upper East Side",10021,99,"10021","24 - 35 months",1,393,338.12,2021,"Q2","Varicella",""
"East Midtown",10022,99,"10022","24 - 35 months",1,269,232.58,2021,"Q2","Varicella",""
"Lincoln Square",10023,96,"10023","24 - 35 months",1,636,662.03,2021,"Q2","Varicella",""
"Upper West Side",10024,96,"10024","24 - 35 months",1,569,590.74,2021,"Q2","Varicella",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,98,"10025","24 - 35 months",1,699,712.12,2021,"Q2","Varicella",""
"Central Harlem (South)",10026,79,"10026","24 - 35 months",1,318,400.42,2021,"Q2","Varicella",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,78,"10027","24 - 35 months",1,468,596.66,2021,"Q2","Varicella",""
"Upper East Side/Yorkville",10028,97,"10028","24 - 35 months",1,338,347.83,2021,"Q2","Varicella",""
"East Harlem",10029,88,"10029","24 - 35 months",1,678,772.72,2021,"Q2","Varicella",""
"Central Harlem (North)",10030,72,"10030","24 - 35 months",1,260,361.92,2021,"Q2","Varicella",""
"Hamilton Heights/West Harlem",10031,81,"10031","24 - 35 months",1,429,527.54,2021,"Q2","Varicella",""
"Washington Heights (South)",10032,93,"10032","24 - 35 months",1,455,491.12,2021,"Q2","Varicella",""
"Washington Heights (North)/Washington Heights (South)",10033,92,"10033","24 - 35 months",1,476,516.61,2021,"Q2","Varicella",""
"Inwood/Washington Heights (North)",10034,94,"10034","24 - 35 months",1,348,369.62,2021,"Q2","Varicella",""
"East Harlem",10035,82,"10035","24 - 35 months",1,319,390.6,2021,"Q2","Varicella",""
"Hell's Kitchen/Midtown Manhattan",10036,84,"10036","24 - 35 months",1,142,168.44,2021,"Q2","Varicella",""
"Central Harlem (North)/East Harlem",10037,99,"10037","24 - 35 months",1,208,173,2021,"Q2","Varicella",""
"Chinatown/Financial District",10038,99,"10038","24 - 35 months",1,159,150.08,2021,"Q2","Varicella",""
"Central Harlem (North)/Washington Heights (South)",10039,73,"10039","24 - 35 months",1,261,356.83,2021,"Q2","Varicella",""
"Washington Heights (North)",10040,93,"10040","24 - 35 months",1,369,394.88,2021,"Q2","Varicella",""
"Roosevelt Island",10044,82,"10044","24 - 35 months",1,93,113.48,2021,"Q2","Varicella",""
"Lenox Hill/Upper East Side",10065,99,"10065","24 - 35 months",1,308,271.88,2021,"Q2","Varicella",""
"Lincoln Square",10069,99,"10069","24 - 35 months",1,130,71.2,2021,"Q2","Varicella",""
"Lenox Hill/Upper East Side",10075,99,"10075, 10162","24 - 35 months",1,262,196.72,2021,"Q2","Varicella",""
"Upper East Side/Yorkville",10128,99,"10128","24 - 35 months",1,553,483.96,2021,"Q2","Varicella",""
"Battery Park City",10280,79,"10280","24 - 35 months",1,119,151.27,2021,"Q2","Varicella",""
