"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,66,"10001, 10118","13 years",1,100,151.94,2023,"Q4","HPV",""
"Chinatown/Lower East Side",10002,79,"10002","13 years",1,504,634.59,2023,"Q4","HPV",""
"East Village/Gramercy/Greenwich Village",10003,65,"10003","13 years",1,109,166.96,2023,"Q4","HPV",""
"Financial District",10004,99,"10004","13 years",1,20,15.63,2023,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","13 years",1,16,12.73,2023,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10006,80,"10006","13 years",1,11,13.73,2023,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,99,"10007","13 years",1,56,39.33,2023,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,57,"10009","13 years",1,231,407.67,2023,"Q4","HPV",""
"Flatiron/Gramercy/Kips Bay",10010,97,"10010","13 years",1,105,107.96,2023,"Q4","HPV",""
"Chelsea",10011,82,"10011","13 years",1,169,206.53,2023,"Q4","HPV",""
"Greenwich Village/SoHo",10012,60,"10012","13 years",1,57,95.74,2023,"Q4","HPV",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,88,"10013","13 years",1,151,171.36,2023,"Q4","HPV",""
"Hudson Square/Meatpacking District/West Village",10014,63,"10014","13 years",1,74,117.12,2023,"Q4","HPV",""
"Kips Bay/Murray Hill/NoMad",10016,73,"10016","13 years",1,119,162.89,2023,"Q4","HPV",""
"East Midtown/Murray Hill",10017,99,"10017","13 years",1,75,43.96,2023,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10018,62,"10018","13 years",1,18,29.23,2023,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","13 years",1,159,149.25,2023,"Q4","HPV",""
"Lenox Hill/Upper East Side",10021,77,"10021","13 years",1,166,216.96,2023,"Q4","HPV",""
"East Midtown",10022,95,"10022","13 years",1,121,127.87,2023,"Q4","HPV",""
"Lincoln Square",10023,73,"10023","13 years",1,270,369.44,2023,"Q4","HPV",""
"Upper West Side",10024,67,"10024","13 years",1,343,508.22,2023,"Q4","HPV",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,63,"10025","13 years",1,450,711.07,2023,"Q4","HPV",""
"Central Harlem (South)",10026,81,"10026","13 years",1,284,352.78,2023,"Q4","HPV",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,92,"10027","13 years",1,527,575.13,2023,"Q4","HPV",""
"Upper East Side/Yorkville",10028,58,"10028","13 years",1,208,357.62,2023,"Q4","HPV",""
"East Harlem",10029,92,"10029","13 years",1,753,822.12,2023,"Q4","HPV",""
"Central Harlem (North)",10030,72,"10030","13 years",1,248,344.77,2023,"Q4","HPV",""
"Hamilton Heights/West Harlem",10031,76,"10031","13 years",1,445,584.77,2023,"Q4","HPV",""
"Washington Heights (South)",10032,92,"10032","13 years",1,486,527.21,2023,"Q4","HPV",""
"Washington Heights (North)/Washington Heights (South)",10033,81,"10033","13 years",1,403,500.34,2023,"Q4","HPV",""
"Inwood/Washington Heights (North)",10034,78,"10034","13 years",1,311,396.9,2023,"Q4","HPV",""
"East Harlem",10035,78,"10035","13 years",1,330,423.06,2023,"Q4","HPV",""
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","13 years",1,115,101.94,2023,"Q4","HPV",""
"Central Harlem (North)/East Harlem",10037,99,"10037","13 years",1,768,170.41,2023,"Q4","HPV",""
"Chinatown/Financial District",10038,80,"10038","13 years",1,109,136.24,2023,"Q4","HPV",""
"Central Harlem (North)/Washington Heights (South)",10039,69,"10039","13 years",1,253,368.65,2023,"Q4","HPV",""
"Washington Heights (North)",10040,80,"10040","13 years",1,343,427.24,2023,"Q4","HPV",""
"Roosevelt Island",10044,54,"10044","13 years",1,57,104.82,2023,"Q4","HPV",""
"Lenox Hill/Upper East Side",10065,87,"10065","13 years",1,136,157.18,2023,"Q4","HPV",""
"Lincoln Square",10069,99,"10069","13 years",1,70,39.38,2023,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Lenox Hill/Upper East Side",10075,77,"10075, 10162","13 years",1,126,162.97,2023,"Q4","HPV",""
"Upper East Side/Yorkville",10128,67,"10128","13 years",1,331,490.74,2023,"Q4","HPV",""
"Battery Park City",10280,70,"10280","13 years",1,35,50.11,2023,"Q4","HPV",""
"Battery Park City",10282,99,"10282","13 years",1,36,34.93,2023,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Silver Lake/St. George",10301,61,"10301","13 years",1,282,462.19,2023,"Q4","HPV",""
