"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","24 - 35 months",3,205,125.36,2021,"Q2","HepB",""
"Chinatown/Lower East Side",10002,98,"10002","24 - 35 months",3,539,549.58,2021,"Q2","HepB",""
"East Village/Gramercy/Greenwich Village",10003,99,"10003","24 - 35 months",3,280,236.5,2021,"Q2","HepB",""
"Financial District",10004,99,"10004","24 - 35 months",3,59,34.06,2021,"Q2","HepB","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months",3,78,55.33,2021,"Q2","HepB",""
"Financial District",10006,99,"10006","24 - 35 months",3,43,25.76,2021,"Q2","HepB","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,99,"10007","24 - 35 months",3,132,122.02,2021,"Q2","HepB",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,99,"10009","24 - 35 months",3,399,337.2,2021,"Q2","HepB",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","24 - 35 months",3,230,186.4,2021,"Q2","HepB",""
"Chelsea",10011,99,"10011","24 - 35 months",3,311,301.43,2021,"Q2","HepB",""
"Greenwich Village/SoHo",10012,91,"10012","24 - 35 months",3,119,130.5,2021,"Q2","HepB",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","24 - 35 months",3,286,262.61,2021,"Q2","HepB",""
"Hudson Square/Meatpacking District/West Village",10014,99,"10014","24 - 35 months",3,162,160.18,2021,"Q2","HepB",""
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","24 - 35 months",3,445,330.45,2021,"Q2","HepB",""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months",3,135,87.53,2021,"Q2","HepB",""
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","24 - 35 months",3,77,45.8,2021,"Q2","HepB","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","24 - 35 months",3,367,274.57,2021,"Q2","HepB",""
"Lenox Hill/Upper East Side",10021,99,"10021","24 - 35 months",3,407,338.12,2021,"Q2","HepB",""
"East Midtown",10022,99,"10022","24 - 35 months",3,285,232.58,2021,"Q2","HepB",""
"Lincoln Square",10023,99,"10023","24 - 35 months",3,661,662.03,2021,"Q2","HepB",""
"Upper West Side",10024,99,"10024","24 - 35 months",3,593,590.74,2021,"Q2","HepB",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,99,"10025","24 - 35 months",3,736,712.12,2021,"Q2","HepB",""
"Central Harlem (South)",10026,83,"10026","24 - 35 months",3,331,400.42,2021,"Q2","HepB",""
