"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Chelsea/NoMad/West Chelsea",10001,46,"10001, 10118","13 years",62,135.33,2024,"Q4","HPV",""
"Chinatown/Lower East Side",10002,47,"10002","13 years",290,615.45,2024,"Q4","HPV",""
"East Village/Gramercy/Greenwich Village",10003,20,"10003","13 years",34,167.22,2024,"Q4","HPV",""
"Financial District",10004,56,"10004","13 years",10,17.82,2024,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,0,"10005","13 years",,12.87,2024,"Q4","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"Financial District",10006,0,"10006","13 years",,10.91,2024,"Q4","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"TriBeCa",10007,71,"10007","13 years",26,36.74,2024,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,30,"10009","13 years",117,393.36,2024,"Q4","HPV",""
"Flatiron/Gramercy/Kips Bay",10010,33,"10010","13 years",36,107.71,2024,"Q4","HPV",""
"Chelsea",10011,23,"10011","13 years",49,209.6,2024,"Q4","HPV",""
"Greenwich Village/SoHo",10012,28,"10012","13 years",25,90.19,2024,"Q4","HPV",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,59,"10013","13 years",103,174.6,2024,"Q4","HPV",""
"Hudson Square/Meatpacking District/West Village",10014,27,"10014","13 years",31,116.09,2024,"Q4","HPV",""
"Kips Bay/Murray Hill/NoMad",10016,36,"10016","13 years",58,162.28,2024,"Q4","HPV",""
"East Midtown/Murray Hill",10017,76,"10017","13 years",32,42.1,2024,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10018,64,"10018","13 years",15,23.55,2024,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,65,"10019, 10020","13 years",89,137.96,2024,"Q4","HPV",""
"Lenox Hill/Upper East Side",10021,37,"10021","13 years",81,218.88,2024,"Q4","HPV",""
"East Midtown",10022,36,"10022","13 years",42,116.82,2024,"Q4","HPV",""
"Lincoln Square",10023,36,"10023","13 years",128,353.35,2024,"Q4","HPV",""
"Upper West Side",10024,27,"10024","13 years",134,497.6,2024,"Q4","HPV",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,31,"10025","13 years",224,718.55,2024,"Q4","HPV",""
"Central Harlem (South)",10026,43,"10026","13 years",155,364.19,2024,"Q4","HPV",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,43,"10027","13 years",245,571.16,2024,"Q4","HPV",""
