"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Hamilton Beach/Howard Beach/Lindenwood",11414,74,"11414","24 - 35 months",186,249.97,2024,"Q2","Varicella",""
"Kew Gardens",11415,92,"11415","24 - 35 months",184,200.48,2024,"Q2","Varicella",""
"Ozone Park",11416,99,"11416","24 - 35 months",327,280.48,2024,"Q2","Varicella",""
"Ozone Park",11417,99,"11417","24 - 35 months",295,299.45,2024,"Q2","Varicella",""
"Richmond Hill",11418,90,"11418","24 - 35 months",372,415.43,2024,"Q2","Varicella",""
"Richmond Hill/South Ozone Park",11419,96,"11419","24 - 35 months",439,456.11,2024,"Q2","Varicella",""
"South Ozone Park",11420,88,"11420","24 - 35 months",427,482.66,2024,"Q2","Varicella",""
"Woodhaven",11421,99,"11421","24 - 35 months",427,413.12,2024,"Q2","Varicella",""
"Rosedale",11422,80,"11422","24 - 35 months",239,298.75,2024,"Q2","Varicella",""
"Hollis/Holliswood",11423,99,"11423","24 - 35 months",290,237.63,2024,"Q2","Varicella",""
"Bellerose",11426,83,"11426","24 - 35 months",142,170.76,2024,"Q2","Varicella",""
"Bellerose/Hollis Hills/Holliswood",11427,74,"11427","24 - 35 months",158,213.99,2024,"Q2","Varicella",""
"Queens Village",11428,95,"11428","24 - 35 months",173,181.98,2024,"Q2","Varicella",""
"Queens Village",11429,99,"11001, 11429","24 - 35 months",343,240.96,2024,"Q2","Varicella",""
"Hillcrest/Jamaica Estates/Jamaica Hills",11432,99,"11432","24 - 35 months",717,597.12,2024,"Q2","Varicella",""
"Jamaica",11433,99,"11433","24 - 35 months",429,413.75,2024,"Q2","Varicella",""
"Airport/South Jamaica/Springfield Gardens/St. Albans",11434,87,"11434","24 - 35 months",600,690.72,2024,"Q2","Varicella",""
"Briarwood/Jamaica",11435,99,"11435","24 - 35 months",697,623.97,2024,"Q2","Varicella",""
"South Jamaica/South Ozone Park",11436,99,"11436","24 - 35 months",254,228,2024,"Q2","Varicella",""
"Edgemere/Far Rockaway",11691,72,"11691","24 - 35 months",761,1049.88,2024,"Q2","Varicella",""
"Arverne/Edgemere",11692,67,"11692","24 - 35 months",209,310.4,2024,"Q2","Varicella",""
"Arverne/Broad Channel",11693,56,"11693","24 - 35 months",77,138.72,2024,"Q2","Varicella",""
"Belle Harbor-Neponsit/Rockaway Park",11694,72,"11694","24 - 35 months",131,182.33,2024,"Q2","Varicella",""
"Breezy Point",11697,99,"11697","24 - 35 months",30,29.43,2024,"Q2","Varicella","Vaccination rate should be interpreted with caution due to small population estimate"
