"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,91,"10001, 10118","6 months - 4 years",1,555,610.06,"2020 - 21","Q2","Flu",
"Chinatown/Lower East Side",10002,79,"10002","6 months - 4 years",1,2075,2629.98,"2020 - 21","Q2","Flu",
"East Village/Gramercy/Greenwich Village",10003,87,"10003","6 months - 4 years",1,895,1025.31,"2020 - 21","Q2","Flu",
"Financial District",10004,99,"10004","6 months - 4 years",1,157,141.03,"2020 - 21","Q2","Flu",
"Financial District",10005,99,"10005","6 months - 4 years",1,273,248.29,"2020 - 21","Q2","Flu",
"Financial District",10006,99,"10006","6 months - 4 years",1,118,101.24,"2020 - 21","Q2","Flu",
"TriBeCa",10007,83,"10007","6 months - 4 years",1,457,550.14,"2020 - 21","Q2","Flu",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,79,"10009","6 months - 4 years",1,1201,1514.5,"2020 - 21","Q2","Flu",
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","6 months - 4 years",1,882,812.46,"2020 - 21","Q2","Flu",
"Chelsea",10011,82,"10011","6 months - 4 years",1,1111,1355.49,"2020 - 21","Q2","Flu",
"Greenwich Village/SoHo",10012,71,"10012","6 months - 4 years",1,407,573.97,"2020 - 21","Q2","Flu",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,90,"10013","6 months - 4 years",1,1070,1185.36,"2020 - 21","Q2","Flu",
"Hudson Square/Meatpacking District/West Village",10014,78,"10014","6 months - 4 years",1,557,716.25,"2020 - 21","Q2","Flu",
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","6 months - 4 years",1,1395,1383.08,"2020 - 21","Q2","Flu",
"East Midtown/Murray Hill",10017,99,"10017","6 months - 4 years",1,416,389.68,"2020 - 21","Q2","Flu",
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","6 months - 4 years",1,201,156.5,"2020 - 21","Q2","Flu",
"Hell's Kitchen/Midtown Manhattan",10019,97,"10019, 10020","6 months - 4 years",1,1106,1134.75,"2020 - 21","Q2","Flu",
"Lenox Hill/Upper East Side",10021,98,"10021","6 months - 4 years",1,1466,1495.55,"2020 - 21","Q2","Flu",
"East Midtown",10022,93,"10022","6 months - 4 years",1,926,991.09,"2020 - 21","Q2","Flu",
"Lincoln Square",10023,74,"10023","6 months - 4 years",1,2159,2902.85,"2020 - 21","Q2","Flu",
"Upper West Side",10024,74,"10024","6 months - 4 years",1,1990,2679.31,"2020 - 21","Q2","Flu",
"Manhattan Valley/Morningside Heights/Upper West Side",10025,74,"10025","6 months - 4 years",1,2401,3231.77,"2020 - 21","Q2","Flu",
"Central Harlem (South)",10026,63,"10026","6 months - 4 years",1,1102,1746.77,"2020 - 21","Q2","Flu",
"Central Harlem (South)/Morningside Heights/West Harlem",10027,55,"10027","6 months - 4 years",1,1452,2650.87,"2020 - 21","Q2","Flu",
"Upper East Side/Yorkville",10028,78,"10028","6 months - 4 years",1,1296,1659.76,"2020 - 21","Q2","Flu",
"East Harlem",10029,69,"10029","6 months - 4 years",1,2382,3476.38,"2020 - 21","Q2","Flu",
"Central Harlem (North)",10030,48,"10030","6 months - 4 years",1,786,1648.66,"2020 - 21","Q2","Flu",
"Hamilton Heights/West Harlem",10031,60,"10031","6 months - 4 years",1,1467,2441.51,"2020 - 21","Q2","Flu",
"Washington Heights (South)",10032,64,"10032","6 months - 4 years",1,1411,2198.12,"2020 - 21","Q2","Flu",
"Washington Heights (North)/Washington Heights (South)",10033,73,"10033","6 months - 4 years",1,1653,2277.67,"2020 - 21","Q2","Flu",
"Inwood/Washington Heights (North)",10034,64,"10034","6 months - 4 years",1,1122,1754.89,"2020 - 21","Q2","Flu",
"East Harlem",10035,62,"10035","6 months - 4 years",1,1133,1822.9,"2020 - 21","Q2","Flu",
