"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Central Harlem (South)/Morningside Heights/West Harlem",10027,53,"10027","13 years",321,600.49,2020,"Q2","HPV",""
"Upper East Side/Yorkville",10028,23,"10028","13 years",88,385.36,2020,"Q2","HPV",""
"East Harlem",10029,71,"10029","13 years",577,809.82,2020,"Q2","HPV",""
"Central Harlem (North)",10030,51,"10030","13 years",185,364.29,2020,"Q2","HPV",""
"Hamilton Heights/West Harlem",10031,64,"10031","13 years",370,577.2,2020,"Q2","HPV",""
"Washington Heights (South)",10032,76,"10032","13 years",417,549.95,2020,"Q2","HPV",""
"Washington Heights (North)/Washington Heights (South)",10033,63,"10033","13 years",332,530.23,2020,"Q2","HPV",""
"Inwood/Washington Heights (North)",10034,69,"10034","13 years",275,397.95,2020,"Q2","HPV",""
"East Harlem",10035,62,"10035","13 years",259,419.86,2020,"Q2","HPV",""
"Hell's Kitchen/Midtown Manhattan",10036,50,"10036","13 years",52,104.7,2020,"Q2","HPV",""
"Central Harlem (North)/East Harlem",10037,73,"10037","13 years",134,183.42,2020,"Q2","HPV",""
"Chinatown/Financial District",10038,70,"10038","13 years",93,133.49,2020,"Q2","HPV",""
"Central Harlem (North)/Washington Heights (South)",10039,45,"10039","13 years",164,365.86,2020,"Q2","HPV",""
"Washington Heights (North)",10040,60,"10040","13 years",255,425.17,2020,"Q2","HPV",""
"Roosevelt Island",10044,28,"10044","13 years",29,103.78,2020,"Q2","HPV",""
"Lenox Hill/Upper East Side",10065,34,"10065","13 years",57,166.38,2020,"Q2","HPV",""
"Lincoln Square",10069,54,"10069","13 years",19,35.19,2020,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Lenox Hill/Upper East Side",10075,40,"10075, 10162","13 years",70,174.94,2020,"Q2","HPV",""
"Upper East Side/Yorkville",10128,35,"10128","13 years",173,501.1,2020,"Q2","HPV",""
"Battery Park City",10280,28,"10280","13 years",15,52.88,2020,"Q2","HPV",""
"Battery Park City",10282,47,"10282","13 years",19,40.82,2020,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Silver Lake/St. George",10301,38,"10301","13 years",181,475.86,2020,"Q2","HPV",""
"Elm Park",10302,45,"10302","13 years",124,275.84,2020,"Q2","HPV",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,36,"10303","13 years",167,458.1,2020,"Q2","HPV",""
"New Dorp/Todt Hill",10304,33,"10304","13 years",188,578.24,2020,"Q2","HPV",""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,20,"10305","13 years",99,497.33,2020,"Q2","HPV",""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,10,"10306","13 years",75,721.29,2020,"Q2","HPV",""
"Tottenville",10307,7,"10307","13 years",15,225.82,2020,"Q2","HPV",""
"Great Kills",10308,8,"10308","13 years",31,392.64,2020,"Q2","HPV",""
"Charleston/Prince's Bay/Woodrow",10309,9,"10309","13 years",39,453.45,2020,"Q2","HPV",""
"Port Richmond/Randall Manor/West Brighton",10310,36,"10310","13 years",137,383,2020,"Q2","HPV",""
"Annadale/Rossville",10312,10,"10312","13 years",84,812.41,2020,"Q2","HPV",""
"Bloomfield/Freshkills Park",10314,16,"10314","13 years",185,1143.59,2020,"Q2","HPV",""
"Concourse/Melrose",10451,83,"10451","13 years",564,680.55,2020,"Q2","HPV",""
"Concourse/Highbridge",10452,81,"10452","13 years",952,1175.58,2020,"Q2","HPV",""
"Morris Heights/Mount Hope/University Heights",10453,84,"10453","13 years",1026,1225.34,2020,"Q2","HPV",""
"Mott Haven/Port Morris",10454,83,"10454","13 years",526,635.08,2020,"Q2","HPV",""
"Mott Haven",10455,79,"10455","13 years",541,682.89,2020,"Q2","HPV",""
"Claremont/Morrisania",10456,80,"10456","13 years",1114,1386.47,2020,"Q2","HPV",""
"Belmont/Claremont/Mount Hope/Tremont",10457,80,"10457","13 years",977,1223.89,2020,"Q2","HPV",""
"Belmont/Fordham University/Kingsbridge",10458,80,"10458","13 years",942,1174.15,2020,"Q2","HPV",""
"Charlotte Gardens/Hunts Point",10459,75,"10459","13 years",593,795.69,2020,"Q2","HPV",""
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,67,"10460","13 years",613,921.74,2020,"Q2","HPV",""
"Morris Park/Pelham Bay/Westchester Square",10461,47,"10461","13 years",278,591.03,2020,"Q2","HPV",""
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,65,"10462","13 years",591,903.25,2020,"Q2","HPV",""
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,56,"10463","13 years",408,726.19,2020,"Q2","HPV",""
"City Island",10464,62,"10464","13 years",40,64.17,2020,"Q2","HPV",""
"Country Club/Throgs Neck",10465,29,"10465","13 years",180,619.27,2020,"Q2","HPV",""
"Edenwald/Wakefield",10466,52,"10466","13 years",539,1039.43,2020,"Q2","HPV",""
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,72,"10467","13 years",902,1256.88,2020,"Q2","HPV",""
"Fordham/Kingsbridge/University Heights",10468,74,"10468","13 years",820,1113.41,2020,"Q2","HPV",""
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,45,"10469","13 years",438,972.24,2020,"Q2","HPV",""
"Wakefield/Woodlawn",10470,43,"10470","13 years",77,179.96,2020,"Q2","HPV",""
"Fieldston/North Riverdale/Riverdale",10471,44,"10471","13 years",86,194.75,2020,"Q2","HPV",""
"Soundview",10472,89,"10472","13 years",785,882.54,2020,"Q2","HPV",""
"Castle Hill/Clason Point/Soundview",10473,53,"10473","13 years",469,887.06,2020,"Q2","HPV",""
"Hunts Point",10474,85,"10474","13 years",156,183.15,2020,"Q2","HPV",""
"Co-op City/Edenwald",10475,41,"10475","13 years",187,461.43,2020,"Q2","HPV",""
"Bellerose/Douglaston-Little Neck",11004,65,"11004, 11005","13 years",155,238.87,2020,"Q2","HPV",""
"Astoria (South)/Long Island City/Sunnyside",11101,55,"11101","13 years",152,278.35,2020,"Q2","HPV",""
"Astoria (North)",11102,64,"11102","13 years",161,252.27,2020,"Q2","HPV",""
"Astoria (North)/Astoria (South)",11103,45,"11103","13 years",127,283.24,2020,"Q2","HPV",""
"Sunnyside",11104,66,"11104","13 years",140,211.46,2020,"Q2","HPV",""
"Ditmars Steinway",11105,35,"11105","13 years",103,295.11,2020,"Q2","HPV",""
"Astoria (South)",11106,65,"11106","13 years",198,306.41,2020,"Q2","HPV",""
"Long Island City",11109,0,"11109","13 years",,12.81,2020,"Q2","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"Brooklyn Heights/DUMBO/Downtown Brooklyn",11201,47,"11201","13 years",178,375.06,2020,"Q2","HPV",""
"East Flatbush (North)/East Flatbush (South)",11203,40,"11203","13 years",325,813.04,2020,"Q2","HPV",""
"Bensonhurst/Mapleton",11204,27,"11204","13 years",325,1193.26,2020,"Q2","HPV",""
"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene",11205,29,"11205","13 years",167,570.45,2020,"Q2","HPV",""
"Williamsburg (South)",11206,27,"11206","13 years",375,1367.74,2020,"Q2","HPV",""
"Cypress Hills/East New York",11207,50,"11207","13 years",690,1383.9,2020,"Q2","HPV",""
"Cypress Hills/East New York",11208,47,"11208","13 years",774,1634.56,2020,"Q2","HPV",""
"Bay Ridge/Fort Hamilton",11209,25,"11209","13 years",191,767.83,2020,"Q2","HPV",""
"Flatlands/Midwood",11210,22,"11210","13 years",200,923.79,2020,"Q2","HPV",""
"East Williamsburg/Williamsburg (North)/Williamsburg (South)",11211,14,"11211, 11249","13 years",197,1433.6,2020,"Q2","HPV",""
"Ocean Hill-Brownsville",11212,51,"11212","13 years",623,1227.16,2020,"Q2","HPV",""
"Crown Heights (East)",11213,27,"11213","13 years",264,974.76,2020,"Q2","HPV",""
"Bath Beach/Bensonhurst/Gravesend",11214,38,"11214","13 years",387,1018.75,2020,"Q2","HPV",""
"Gowanus/Park Slope/Windsor Terrace",11215,38,"11215","13 years",205,544.22,2020,"Q2","HPV",""
"Bedford-Stuyvesant (West)/Crown Heights (West)",11216,37,"11216","13 years",189,510.68,2020,"Q2","HPV",""
"Boerum Hill/Park Slope",11217,43,"11217, 11243","13 years",115,266.81,2020,"Q2","HPV",""
"Kensington/Windsor Terrace",11218,39,"11218","13 years",396,1020.92,2020,"Q2","HPV",""
"Borough Park",11219,35,"11219","13 years",551,1568.42,2020,"Q2","HPV",""
"Sunset Park",11220,99,"11220","13 years",1402,1058.25,2020,"Q2","HPV",""
"Bedford-Stuyvesant (East)/Bushwick",11221,44,"11221","13 years",460,1056.43,2020,"Q2","HPV",""
"Greenpoint",11222,21,"11222","13 years",57,276.08,2020,"Q2","HPV",""
"Gravesend/Homecrest",11223,31,"11223","13 years",313,994.86,2020,"Q2","HPV",""
"Brighton Beach/Coney Island/Seagate",11224,36,"11224","13 years",195,548.68,2020,"Q2","HPV",""
"Crown Heights (West)/Prospect Lefferts Gardens",11225,32,"11225","13 years",205,632.5,2020,"Q2","HPV",""
"Flatbush/Prospect Lefferts Gardens",11226,54,"11226","13 years",579,1062.77,2020,"Q2","HPV",""
"Bath Beach/Dyker Heights",11228,41,"11228","13 years",222,536.83,2020,"Q2","HPV",""
"Gerritsen Beach/Homecrest/Sheepshead Bay",11229,21,"11229","13 years",205,996.4,2020,"Q2","HPV",""
"Midwood",11230,20,"11230","13 years",275,1343.09,2020,"Q2","HPV",""
"Carroll Gardens/Cobble Hill/Red Hook",11231,60,"11231","13 years",183,304.67,2020,"Q2","HPV",""
"Sunset Park",11232,98,"11232","13 years",269,275.07,2020,"Q2","HPV",""
"Bedford-Stuyvesant (East)/Ocean Hill-Brownsville",11233,37,"11233","13 years",384,1048.23,2020,"Q2","HPV",""
"Bergen Beach/Flatlands/Marine Park/Mill Basin",11234,22,"11234","13 years",256,1142.16,2020,"Q2","HPV",""
"Brighton Beach/Manhattan Beach/Sheepshead Bay",11235,26,"11235","13 years",197,752.26,2020,"Q2","HPV",""
"Canarsie",11236,34,"11236","13 years",432,1274.67,2020,"Q2","HPV",""
"Bushwick/East Williamsburg",11237,66,"11237","13 years",338,510.87,2020,"Q2","HPV",""
"Clinton Hill/Prospect Heights",11238,47,"11238","13 years",144,304.03,2020,"Q2","HPV",""
"East New York",11239,38,"11239","13 years",73,190.52,2020,"Q2","HPV",""
"Flushing/Murray Hill",11354,86,"11354","13 years",328,383.38,2020,"Q2","HPV",""
"Flushing/Murray Hill/Queensboro Hill",11355,99,"11355","13 years",737,617.75,2020,"Q2","HPV",""
"College Point",11356,53,"11356","13 years",169,320.47,2020,"Q2","HPV",""
"Whitestone",11357,24,"11357","13 years",107,450.23,2020,"Q2","HPV",""
"Auburndale/Murray Hill",11358,35,"11358","13 years",135,387.87,2020,"Q2","HPV",""
"Bayside (North)",11360,27,"11360","13 years",42,158.26,2020,"Q2","HPV",""
"Bayside (North)/Bayside (South)",11361,27,"11361","13 years",85,311.55,2020,"Q2","HPV",""
"Douglaston-Little Neck",11362,25,"11362","13 years",49,197.43,2020,"Q2","HPV",""
"Douglaston-Little Neck",11363,18,"11363","13 years",18,97.97,2020,"Q2","HPV",""
"Bayside (South)/Oakland Gardens",11364,32,"11364","13 years",147,455.92,2020,"Q2","HPV",""
"Auburndale/Fresh Meadows/Pomonok/Utopia",11365,41,"11365","13 years",212,520.53,2020,"Q2","HPV",""
"Fresh Meadows/Hillcrest",11366,39,"11366","13 years",55,141.9,2020,"Q2","HPV",""
"Kew Gardens Hills/Pomonok",11367,33,"11367","13 years",154,468.71,2020,"Q2","HPV",""
"Corona/North Corona",11368,99,"11368","13 years",1356,1311.29,2020,"Q2","HPV",""
"Airport/East Elmhurst",11369,94,"11369","13 years",347,370.83,2020,"Q2","HPV",""
"Jackson Heights/Rikers Island",11370,88,"11370","13 years",220,249.08,2020,"Q2","HPV",""
"Jackson Heights",11372,90,"11372","13 years",545,603.91,2020,"Q2","HPV",""
"Elmhurst",11373,89,"11373","13 years",856,959.39,2020,"Q2","HPV",""
"Rego Park",11374,42,"11374","13 years",152,364.39,2020,"Q2","HPV",""
"Forest Hills",11375,32,"11375","13 years",175,540.64,2020,"Q2","HPV",""
"Woodside",11377,70,"11377","13 years",579,829.99,2020,"Q2","HPV",""
"Maspeth",11378,30,"11378","13 years",143,474.18,2020,"Q2","HPV",""
"Middle Village",11379,22,"11379","13 years",91,422.85,2020,"Q2","HPV",""
"Glendale/Ridgewood",11385,30,"11385","13 years",428,1415.81,2020,"Q2","HPV",""
"Cambria Heights",11411,26,"11411","13 years",55,215.52,2020,"Q2","HPV",""
"St. Albans",11412,36,"11412","13 years",178,500.35,2020,"Q2","HPV",""
"Laurelton/Rosedale",11413,31,"11413","13 years",173,556.37,2020,"Q2","HPV",""
"Hamilton Beach/Howard Beach/Lindenwood",11414,19,"11414","13 years",63,339.3,2020,"Q2","HPV",""
"Kew Gardens",11415,30,"11415","13 years",56,189.61,2020,"Q2","HPV",""
"Ozone Park",11416,56,"11416","13 years",223,396.55,2020,"Q2","HPV",""
"Ozone Park",11417,39,"11417","13 years",168,430.98,2020,"Q2","HPV",""
"Richmond Hill",11418,57,"11418","13 years",262,456.75,2020,"Q2","HPV",""
"Richmond Hill/South Ozone Park",11419,53,"11419","13 years",326,613.21,2020,"Q2","HPV",""
"South Ozone Park",11420,44,"11420","13 years",284,648.81,2020,"Q2","HPV",""
"Woodhaven",11421,47,"11421","13 years",272,579.33,2020,"Q2","HPV",""
"Rosedale",11422,27,"11422","13 years",112,416.44,2020,"Q2","HPV",""
"Hollis/Holliswood",11423,61,"11423","13 years",203,330.17,2020,"Q2","HPV",""
"Bellerose",11426,31,"11426","13 years",75,241.2,2020,"Q2","HPV",""
"Bellerose/Hollis Hills/Holliswood",11427,35,"11427","13 years",95,270.66,2020,"Q2","HPV",""
"Queens Village",11428,46,"11428","13 years",106,230.86,2020,"Q2","HPV",""
"Queens Village",11429,49,"11001, 11429","13 years",157,318.23,2020,"Q2","HPV",""
"Hillcrest/Jamaica Estates/Jamaica Hills",11432,78,"11432","13 years",512,653.42,2020,"Q2","HPV",""
"Jamaica",11433,52,"11433","13 years",281,545.04,2020,"Q2","HPV",""
"Airport/South Jamaica/Springfield Gardens/St. Albans",11434,47,"11434","13 years",394,840.15,2020,"Q2","HPV",""
"Briarwood/Jamaica",11435,61,"11435","13 years",385,634.43,2020,"Q2","HPV",""
"South Jamaica/South Ozone Park",11436,46,"11436","13 years",134,291.45,2020,"Q2","HPV",""
"Edgemere/Far Rockaway",11691,42,"11691","13 years",426,1018.06,2020,"Q2","HPV",""
"Arverne/Edgemere",11692,38,"11692","13 years",137,359.11,2020,"Q2","HPV",""
"Arverne/Broad Channel",11693,31,"11693","13 years",55,176.12,2020,"Q2","HPV",""
"Belle Harbor-Neponsit/Rockaway Park",11694,25,"11694","13 years",69,278.9,2020,"Q2","HPV",""
"Breezy Point",11697,18,"11697","13 years",10,55.49,2020,"Q2","HPV",""
