"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,39,"10001, 10118","13 - 17 years",1,264,669.56,"2021 - 22","Q2","Flu",
"Chinatown/Lower East Side",10002,61,"10002","13 - 17 years",1,1857,3026.12,"2021 - 22","Q2","Flu",
"East Village/Gramercy/Greenwich Village",10003,51,"10003","13 - 17 years",1,466,915.33,"2021 - 22","Q2","Flu",
"Financial District",10004,99,"10004","13 - 17 years",1,75,73.47,"2021 - 22","Q2","Flu",
"Financial District",10005,82,"10005","13 - 17 years",1,66,80.88,"2021 - 22","Q2","Flu",
"Financial District",10006,68,"10006","13 - 17 years",1,45,65.76,"2021 - 22","Q2","Flu",
"TriBeCa",10007,92,"10007","13 - 17 years",1,190,206.96,"2021 - 22","Q2","Flu",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,33,"10009","13 - 17 years",1,636,1949.69,"2021 - 22","Q2","Flu",
"Flatiron/Gramercy/Kips Bay",10010,71,"10010","13 - 17 years",1,415,580.44,"2021 - 22","Q2","Flu",
"Chelsea",10011,50,"10011","13 - 17 years",1,539,1074.59,"2021 - 22","Q2","Flu",
"Greenwich Village/SoHo",10012,49,"10012","13 - 17 years",1,256,521.28,"2021 - 22","Q2","Flu",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,73,"10013","13 - 17 years",1,640,878.52,"2021 - 22","Q2","Flu",
"Hudson Square/Meatpacking District/West Village",10014,46,"10014","13 - 17 years",1,285,625.67,"2021 - 22","Q2","Flu",
"Kips Bay/Murray Hill/NoMad",10016,64,"10016","13 - 17 years",1,507,792.39,"2021 - 22","Q2","Flu",
"East Midtown/Murray Hill",10017,79,"10017","13 - 17 years",1,173,220,"2021 - 22","Q2","Flu",
"Hell's Kitchen/Midtown Manhattan",10018,55,"10018","13 - 17 years",1,67,122.5,"2021 - 22","Q2","Flu",
"Hell's Kitchen/Midtown Manhattan",10019,52,"10019, 10020","13 - 17 years",1,406,783.47,"2021 - 22","Q2","Flu",
"Lenox Hill/Upper East Side",10021,70,"10021","13 - 17 years",1,793,1133.7,"2021 - 22","Q2","Flu",
"East Midtown",10022,68,"10022","13 - 17 years",1,440,647.34,"2021 - 22","Q2","Flu",
"Lincoln Square",10023,60,"10023","13 - 17 years",1,1176,1965.55,"2021 - 22","Q2","Flu",
"Upper West Side",10024,56,"10024","13 - 17 years",1,1485,2656.42,"2021 - 22","Q2","Flu",
"Manhattan Valley/Morningside Heights/Upper West Side",10025,44,"10025","13 - 17 years",1,1610,3683.85,"2021 - 22","Q2","Flu",
"Central Harlem (South)",10026,41,"10026","13 - 17 years",1,671,1623.81,"2021 - 22","Q2","Flu",
"Central Harlem (South)/Morningside Heights/West Harlem",10027,40,"10027","13 - 17 years",1,1108,2759.19,"2021 - 22","Q2","Flu",
"Upper East Side/Yorkville",10028,54,"10028","13 - 17 years",1,1033,1907.82,"2021 - 22","Q2","Flu",
"East Harlem",10029,44,"10029","13 - 17 years",1,1776,4079.07,"2021 - 22","Q2","Flu",
"Central Harlem (North)",10030,33,"10030","13 - 17 years",1,546,1673.34,"2021 - 22","Q2","Flu",
"Hamilton Heights/West Harlem",10031,34,"10031","13 - 17 years",1,935,2745.89,"2021 - 22","Q2","Flu",
"Washington Heights (South)",10032,40,"10032","13 - 17 years",1,1011,2516.02,"2021 - 22","Q2","Flu",
"Washington Heights (North)/Washington Heights (South)",10033,38,"10033","13 - 17 years",1,931,2472.97,"2021 - 22","Q2","Flu",
"Inwood/Washington Heights (North)",10034,38,"10034","13 - 17 years",1,717,1908.99,"2021 - 22","Q2","Flu",
"East Harlem",10035,36,"10035","13 - 17 years",1,739,2071.88,"2021 - 22","Q2","Flu",
"Hell's Kitchen/Midtown Manhattan",10036,46,"10036","13 - 17 years",1,244,525.55,"2021 - 22","Q2","Flu",
"Central Harlem (North)/East Harlem",10037,99,"10037","13 - 17 years",1,1339,800.87,"2021 - 22","Q2","Flu",
