"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","13 - 17 years",598,599.37,2025,"Q2","HPV",
"Chinatown/Lower East Side",10002,82,"10002","13 - 17 years",2433,2971.76,2025,"Q2","HPV",
"East Village/Gramercy/Greenwich Village",10003,62,"10003","13 - 17 years",569,925.08,2025,"Q2","HPV",
"Financial District",10004,99,"10004","13 - 17 years",110,85.49,2025,"Q2","HPV",
"Financial District",10005,99,"10005","13 - 17 years",133,80.87,2025,"Q2","HPV",
"Financial District",10006,99,"10006","13 - 17 years",101,55.05,2025,"Q2","HPV",
"TriBeCa",10007,99,"10007","13 - 17 years",259,196.24,2025,"Q2","HPV",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,63,"10009","13 - 17 years",1191,1903.08,2025,"Q2","HPV",
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","13 - 17 years",593,584.81,2025,"Q2","HPV",
"Chelsea",10011,71,"10011","13 - 17 years",780,1101.12,2025,"Q2","HPV",
"Greenwich Village/SoHo",10012,66,"10012","13 - 17 years",330,502.44,2025,"Q2","HPV",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,95,"10013","13 - 17 years",864,911.68,2025,"Q2","HPV",
"Hudson Square/Meatpacking District/West Village",10014,63,"10014","13 - 17 years",395,624.66,2025,"Q2","HPV",
"Kips Bay/Murray Hill/NoMad",10016,93,"10016","13 - 17 years",746,802.21,2025,"Q2","HPV",
"East Midtown/Murray Hill",10017,99,"10017","13 - 17 years",440,211.46,2025,"Q2","HPV",
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","13 - 17 years",154,111.89,2025,"Q2","HPV",
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","13 - 17 years",772,740.37,2025,"Q2","HPV",
"Lenox Hill/Upper East Side",10021,87,"10021","13 - 17 years",1012,1162.59,2025,"Q2","HPV",
"East Midtown",10022,94,"10022","13 - 17 years",577,613.86,2025,"Q2","HPV",
"Lincoln Square",10023,83,"10023","13 - 17 years",1578,1901.98,2025,"Q2","HPV",
"Upper West Side",10024,68,"10024","13 - 17 years",1767,2603.02,2025,"Q2","HPV",
"Manhattan Valley/Morningside Heights/Upper West Side",10025,63,"10025","13 - 17 years",2352,3760.86,2025,"Q2","HPV",
"Central Harlem (South)",10026,83,"10026","13 - 17 years",1380,1671.95,2025,"Q2","HPV",
"Central Harlem (South)/Morningside Heights/West Harlem",10027,80,"10027","13 - 17 years",2194,2744.52,2025,"Q2","HPV",
"Upper East Side/Yorkville",10028,68,"10028","13 - 17 years",1286,1877.86,2025,"Q2","HPV",
"East Harlem",10029,94,"10029","13 - 17 years",3665,3919.58,2025,"Q2","HPV",
"Central Harlem (North)",10030,71,"10030","13 - 17 years",1187,1660.84,2025,"Q2","HPV",
"Hamilton Heights/West Harlem",10031,78,"10031","13 - 17 years",2055,2641.98,2025,"Q2","HPV",
"Washington Heights (South)",10032,87,"10032","13 - 17 years",2247,2587.33,2025,"Q2","HPV",
"Washington Heights (North)/Washington Heights (South)",10033,78,"10033","13 - 17 years",2003,2577,2025,"Q2","HPV",
"Inwood/Washington Heights (North)",10034,82,"10034","13 - 17 years",1554,1899.39,2025,"Q2","HPV",
"East Harlem",10035,79,"10035","13 - 17 years",1560,1983.98,2025,"Q2","HPV",
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","13 - 17 years",595,527.36,2025,"Q2","HPV",
"Central Harlem (North)/East Harlem",10037,99,"10037","13 - 17 years",865,811.33,2025,"Q2","HPV",
"Chinatown/Financial District",10038,82,"10038","13 - 17 years",530,645.44,2025,"Q2","HPV",
"Central Harlem (North)/Washington Heights (South)",10039,74,"10039","13 - 17 years",1307,1762.31,2025,"Q2","HPV",
"Washington Heights (North)",10040,81,"10040","13 - 17 years",1595,1973.28,2025,"Q2","HPV",
"Roosevelt Island",10044,53,"10044","13 - 17 years",288,544.07,2025,"Q2","HPV",
"Lenox Hill/Upper East Side",10065,96,"10065","13 - 17 years",726,759.52,2025,"Q2","HPV",
"Lincoln Square",10069,99,"10069","13 - 17 years",267,169.56,2025,"Q2","HPV",
"Lenox Hill/Upper East Side",10075,99,"10075, 10162","13 - 17 years",823,827.47,2025,"Q2","HPV",
"Upper East Side/Yorkville",10128,72,"10128","13 - 17 years",1707,2377.21,2025,"Q2","HPV",
"Battery Park City",10280,73,"10280","13 - 17 years",196,267.04,2025,"Q2","HPV",
"Battery Park City",10282,90,"10282","13 - 17 years",188,208.87,2025,"Q2","HPV",
"Silver Lake/St. George",10301,64,"10301","13 - 17 years",1475,2291.41,2025,"Q2","HPV",
"Elm Park",10302,69,"10302","13 - 17 years",928,1346.4,2025,"Q2","HPV",
"Graniteville/Mariner's Harbor/Port Ivory",10303,60,"10303","13 - 17 years",1323,2215.67,2025,"Q2","HPV",
"New Dorp/Todt Hill",10304,60,"10304","13 - 17 years",1733,2886.35,2025,"Q2","HPV",
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,47,"10305","13 - 17 years",1167,2479.32,2025,"Q2","HPV",
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,40,"10306","13 - 17 years",1375,3406.93,2025,"Q2","HPV",
"Tottenville",10307,21,"10307","13 - 17 years",222,1059.18,2025,"Q2","HPV",
"Great Kills",10308,31,"10308","13 - 17 years",558,1826.71,2025,"Q2","HPV",
"Charleston/Prince's Bay/Woodrow",10309,27,"10309","13 - 17 years",587,2141.19,2025,"Q2","HPV",
"Port Richmond/Randall Manor/West Brighton",10310,57,"10310","13 - 17 years",1095,1925.37,2025,"Q2","HPV",
