"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,75,"10001, 10118","11 - 12 years",1,189,253.25,2024,"Q2","HPV",""
"Chinatown/Lower East Side",10002,50,"10002","11 - 12 years",1,683,1373.71,2024,"Q2","HPV",""
"East Village/Gramercy/Greenwich Village",10003,36,"10003","11 - 12 years",1,124,339.86,2024,"Q2","HPV",""
"Financial District",10004,66,"10004","11 - 12 years",1,19,28.6,2024,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,69,"10005","11 - 12 years",1,34,48.95,2024,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10006,99,"10006","11 - 12 years",1,46,24.32,2024,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,59,"10007","11 - 12 years",1,60,102.17,2024,"Q2","HPV",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,34,"10009","11 - 12 years",1,279,810.3,2024,"Q2","HPV",""
"Flatiron/Gramercy/Kips Bay",10010,52,"10010","11 - 12 years",1,133,257.69,2024,"Q2","HPV",""
"Chelsea",10011,37,"10011","11 - 12 years",1,156,417.66,2024,"Q2","HPV",""
"Greenwich Village/SoHo",10012,25,"10012","11 - 12 years",1,56,223.79,2024,"Q2","HPV",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,54,"10013","11 - 12 years",1,222,413.51,2024,"Q2","HPV",""
"Hudson Square/Meatpacking District/West Village",10014,33,"10014","11 - 12 years",1,77,234.62,2024,"Q2","HPV",""
"Kips Bay/Murray Hill/NoMad",10016,47,"10016","11 - 12 years",1,174,366.5,2024,"Q2","HPV",""
"East Midtown/Murray Hill",10017,99,"10017","11 - 12 years",1,257,92.2,2024,"Q2","HPV",""
"Hell's Kitchen/Midtown Manhattan",10018,72,"10018","11 - 12 years",1,32,44.42,2024,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,91,"10019, 10020","11 - 12 years",1,289,317.81,2024,"Q2","HPV",""
"Lenox Hill/Upper East Side",10021,43,"10021","11 - 12 years",1,231,537.21,2024,"Q2","HPV",""
"East Midtown",10022,40,"10022","11 - 12 years",1,115,286.48,2024,"Q2","HPV",""
"Lincoln Square",10023,43,"10023","11 - 12 years",1,343,804.54,2024,"Q2","HPV",""
"Upper West Side",10024,37,"10024","11 - 12 years",1,388,1059.03,2024,"Q2","HPV",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,40,"10025","11 - 12 years",1,582,1460.73,2024,"Q2","HPV",""
"Central Harlem (South)",10026,47,"10026","11 - 12 years",1,353,751.55,2024,"Q2","HPV",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,57,"10027","11 - 12 years",1,693,1214.8,2024,"Q2","HPV",""
"Upper East Side/Yorkville",10028,28,"10028","11 - 12 years",1,231,824.44,2024,"Q2","HPV",""
"East Harlem",10029,60,"10029","11 - 12 years",1,1060,1765.34,2024,"Q2","HPV",""
"Central Harlem (North)",10030,49,"10030","11 - 12 years",1,344,709.07,2024,"Q2","HPV",""
"Hamilton Heights/West Harlem",10031,52,"10031","11 - 12 years",1,591,1138.63,2024,"Q2","HPV",""
"Washington Heights (South)",10032,67,"10032","11 - 12 years",1,684,1015.64,2024,"Q2","HPV",""
"Washington Heights (North)/Washington Heights (South)",10033,63,"10033","11 - 12 years",1,644,1027.92,2024,"Q2","HPV",""
"Inwood/Washington Heights (North)",10034,60,"10034","11 - 12 years",1,493,827.36,2024,"Q2","HPV",""
"East Harlem",10035,51,"10035","11 - 12 years",1,464,905.69,2024,"Q2","HPV",""
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","11 - 12 years",1,261,207.67,2024,"Q2","HPV",""
"Central Harlem (North)/East Harlem",10037,99,"10037","11 - 12 years",1,1414,330.62,2024,"Q2","HPV",""
"Chinatown/Financial District",10038,41,"10038","11 - 12 years",1,115,281.82,2024,"Q2","HPV",""
"Central Harlem (North)/Washington Heights (South)",10039,43,"10039","11 - 12 years",1,349,804.12,2024,"Q2","HPV",""
"Washington Heights (North)",10040,60,"10040","11 - 12 years",1,477,796.24,2024,"Q2","HPV",""
"Roosevelt Island",10044,42,"10044","11 - 12 years",1,76,182.63,2024,"Q2","HPV",""
"Lenox Hill/Upper East Side",10065,46,"10065","11 - 12 years",1,160,351.05,2024,"Q2","HPV",""
"Lincoln Square",10069,58,"10069","11 - 12 years",1,45,77.14,2024,"Q2","HPV",""
"Lenox Hill/Upper East Side",10075,36,"10075, 10162","11 - 12 years",1,142,395.36,2024,"Q2","HPV",""
"Upper East Side/Yorkville",10128,36,"10128","11 - 12 years",1,357,1000.95,2024,"Q2","HPV",""
"Battery Park City",10280,17,"10280","11 - 12 years",1,21,124.59,2024,"Q2","HPV",""
"Battery Park City",10282,42,"10282","11 - 12 years",1,46,110.13,2024,"Q2","HPV",""
