"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,94,"10001, 10118","24 - 35 months","4:3:1:3:3:1:4",118,125.36,2021,"Q2",4313314,""
"Chinatown/Lower East Side",10002,72,"10002","24 - 35 months","4:3:1:3:3:1:4",395,549.58,2021,"Q2",4313314,""
"East Village/Gramercy/Greenwich Village",10003,80,"10003","24 - 35 months","4:3:1:3:3:1:4",190,236.5,2021,"Q2",4313314,""
"Financial District",10004,99,"10004","24 - 35 months","4:3:1:3:3:1:4",43,34.06,2021,"Q2",4313314,"Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,89,"10005","24 - 35 months","4:3:1:3:3:1:4",49,55.33,2021,"Q2",4313314,""
"Financial District",10006,97,"10006","24 - 35 months","4:3:1:3:3:1:4",25,25.76,2021,"Q2",4313314,"Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,78,"10007","24 - 35 months","4:3:1:3:3:1:4",95,122.02,2021,"Q2",4313314,""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,83,"10009","24 - 35 months","4:3:1:3:3:1:4",280,337.2,2021,"Q2",4313314,""
"Flatiron/Gramercy/Kips Bay",10010,85,"10010","24 - 35 months","4:3:1:3:3:1:4",158,186.4,2021,"Q2",4313314,""
"Chelsea",10011,71,"10011","24 - 35 months","4:3:1:3:3:1:4",213,301.43,2021,"Q2",4313314,""
"Greenwich Village/SoHo",10012,64,"10012","24 - 35 months","4:3:1:3:3:1:4",84,130.5,2021,"Q2",4313314,""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,77,"10013","24 - 35 months","4:3:1:3:3:1:4",203,262.61,2021,"Q2",4313314,""
"Hudson Square/Meatpacking District/West Village",10014,65,"10014","24 - 35 months","4:3:1:3:3:1:4",104,160.18,2021,"Q2",4313314,""
"Kips Bay/Murray Hill/NoMad",10016,96,"10016","24 - 35 months","4:3:1:3:3:1:4",317,330.45,2021,"Q2",4313314,""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months","4:3:1:3:3:1:4",88,87.53,2021,"Q2",4313314,""
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","24 - 35 months","4:3:1:3:3:1:4",49,45.8,2021,"Q2",4313314,"Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,91,"10019, 10020","24 - 35 months","4:3:1:3:3:1:4",250,274.57,2021,"Q2",4313314,""
"Lenox Hill/Upper East Side",10021,85,"10021","24 - 35 months","4:3:1:3:3:1:4",287,338.12,2021,"Q2",4313314,""
"East Midtown",10022,89,"10022","24 - 35 months","4:3:1:3:3:1:4",207,232.58,2021,"Q2",4313314,""
"Lincoln Square",10023,69,"10023","24 - 35 months","4:3:1:3:3:1:4",459,662.03,2021,"Q2",4313314,""
"Upper West Side",10024,69,"10024","24 - 35 months","4:3:1:3:3:1:4",407,590.74,2021,"Q2",4313314,""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,70,"10025","24 - 35 months","4:3:1:3:3:1:4",499,712.12,2021,"Q2",4313314,""
"Central Harlem (South)",10026,56,"10026","24 - 35 months","4:3:1:3:3:1:4",226,400.42,2021,"Q2",4313314,""
