"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Belmont/Fordham University/Kingsbridge",10458,82,"10458","24 - 35 months",985,1203,2020,"Q2","PCV",""
"Charlotte Gardens/Hunts Point",10459,69,"10459","24 - 35 months",573,824.63,2020,"Q2","PCV",""
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,78,"10460","24 - 35 months",696,894.89,2020,"Q2","PCV",""
"Morris Park/Pelham Bay/Westchester Square",10461,79,"10461","24 - 35 months",498,630.39,2020,"Q2","PCV",""
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,96,"10462","24 - 35 months",955,998.84,2020,"Q2","PCV",""
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,73,"10463","24 - 35 months",646,883.94,2020,"Q2","PCV",""
"City Island",10464,99,"10464","24 - 35 months",64,38.48,2020,"Q2","PCV","Vaccination rate should be interpreted with caution due to small population estimate"
"Country Club/Throgs Neck",10465,58,"10465","24 - 35 months",316,543.28,2020,"Q2","PCV",""
"Edenwald/Wakefield",10466,68,"10466","24 - 35 months",614,909.23,2020,"Q2","PCV",""
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,82,"10467","24 - 35 months",1112,1362.58,2020,"Q2","PCV",""
"Fordham/Kingsbridge/University Heights",10468,79,"10468","24 - 35 months",915,1154.28,2020,"Q2","PCV",""
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,66,"10469","24 - 35 months",590,892.78,2020,"Q2","PCV",""
"Wakefield/Woodlawn",10470,74,"10470","24 - 35 months",153,205.79,2020,"Q2","PCV",""
"Fieldston/North Riverdale/Riverdale",10471,52,"10471","24 - 35 months",140,269.66,2020,"Q2","PCV",""
"Soundview",10472,93,"10472","24 - 35 months",838,904.71,2020,"Q2","PCV",""
"Castle Hill/Clason Point/Soundview",10473,80,"10473","24 - 35 months",511,634.94,2020,"Q2","PCV",""
"Hunts Point",10474,98,"10474","24 - 35 months",169,172.59,2020,"Q2","PCV",""
"Co-op City/Edenwald",10475,74,"10475","24 - 35 months",263,357.03,2020,"Q2","PCV",""
"Bellerose/Douglaston-Little Neck",11004,99,"11004, 11005","24 - 35 months",201,195.88,2020,"Q2","PCV",""
"Astoria (South)/Long Island City/Sunnyside",11101,99,"11101","24 - 35 months",450,391.98,2020,"Q2","PCV",""
"Astoria (North)",11102,99,"11102","24 - 35 months",277,257.88,2020,"Q2","PCV",""
"Astoria (North)/Astoria (South)",11103,83,"11103","24 - 35 months",263,317.28,2020,"Q2","PCV",""
"Sunnyside",11104,77,"11104","24 - 35 months",226,293.29,2020,"Q2","PCV",""
"Ditmars Steinway",11105,70,"11105","24 - 35 months",257,367.94,2020,"Q2","PCV",""
"Astoria (South)",11106,81,"11106","24 - 35 months",315,387.82,2020,"Q2","PCV",""
"Long Island City",11109,99,"11109","24 - 35 months",168,93.8,2020,"Q2","PCV",""
"Brooklyn Heights/DUMBO/Downtown Brooklyn",11201,95,"11201","24 - 35 months",849,891.05,2020,"Q2","PCV",""
"East Flatbush (North)/East Flatbush (South)",11203,77,"11203","24 - 35 months",622,812.88,2020,"Q2","PCV",""
"Bensonhurst/Mapleton",11204,55,"11204","24 - 35 months",700,1283.46,2020,"Q2","PCV",""
"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene",11205,26,"11205","24 - 35 months",286,1114.51,2020,"Q2","PCV",""
"Williamsburg (South)",11206,30,"11206","24 - 35 months",477,1614.71,2020,"Q2","PCV",""
"Cypress Hills/East New York",11207,63,"11207","24 - 35 months",838,1331.53,2020,"Q2","PCV",""
"Cypress Hills/East New York",11208,71,"11208","24 - 35 months",1041,1468.67,2020,"Q2","PCV",""
"Bay Ridge/Fort Hamilton",11209,69,"11209","24 - 35 months",566,821.93,2020,"Q2","PCV",""
"Flatlands/Midwood",11210,64,"11210","24 - 35 months",546,857.14,2020,"Q2","PCV",""
"East Williamsburg/Williamsburg (North)/Williamsburg (South)",11211,32,"11211, 11249","24 - 35 months",691,2128.45,2020,"Q2","PCV",""
"Ocean Hill-Brownsville",11212,74,"11212","24 - 35 months",853,1156.26,2020,"Q2","PCV",""
"Crown Heights (East)",11213,47,"11213","24 - 35 months",513,1093.34,2020,"Q2","PCV",""
"Bath Beach/Bensonhurst/Gravesend",11214,68,"11214","24 - 35 months",761,1117.14,2020,"Q2","PCV",""
"Gowanus/Park Slope/Windsor Terrace",11215,79,"11215","24 - 35 months",781,985,2020,"Q2","PCV",""
"Bedford-Stuyvesant (West)/Crown Heights (West)",11216,54,"11216","24 - 35 months",351,646.84,2020,"Q2","PCV",""
"Boerum Hill/Park Slope",11217,76,"11217, 11243","24 - 35 months",423,553.56,2020,"Q2","PCV",""
"Kensington/Windsor Terrace",11218,63,"11218","24 - 35 months",761,1207.91,2020,"Q2","PCV",""
"Borough Park",11219,44,"11219","24 - 35 months",1013,2317.85,2020,"Q2","PCV",""
"Sunset Park",11220,95,"11220","24 - 35 months",1271,1338.53,2020,"Q2","PCV",""
"Bedford-Stuyvesant (East)/Bushwick",11221,53,"11221","24 - 35 months",550,1028.79,2020,"Q2","PCV",""
"Greenpoint",11222,99,"11222","24 - 35 months",323,297.36,2020,"Q2","PCV",""
"Gravesend/Homecrest",11223,73,"11223","24 - 35 months",789,1080.1,2020,"Q2","PCV",""
"Brighton Beach/Coney Island/Seagate",11224,56,"11224","24 - 35 months",260,465.46,2020,"Q2","PCV",""
"Crown Heights (West)/Prospect Lefferts Gardens",11225,55,"11225","24 - 35 months",442,796.8,2020,"Q2","PCV",""
"Flatbush/Prospect Lefferts Gardens",11226,72,"11226","24 - 35 months",913,1270.1,2020,"Q2","PCV",""
"Bath Beach/Dyker Heights",11228,61,"11228","24 - 35 months",307,503.02,2020,"Q2","PCV",""
"Gerritsen Beach/Homecrest/Sheepshead Bay",11229,63,"11229","24 - 35 months",596,949.55,2020,"Q2","PCV",""
"Midwood",11230,66,"11230","24 - 35 months",977,1473.45,2020,"Q2","PCV",""
"Carroll Gardens/Cobble Hill/Red Hook",11231,70,"11231","24 - 35 months",400,571.62,2020,"Q2","PCV",""
"Sunset Park",11232,76,"11232","24 - 35 months",292,381.94,2020,"Q2","PCV",""
"Bedford-Stuyvesant (East)/Ocean Hill-Brownsville",11233,50,"11233","24 - 35 months",577,1158.29,2020,"Q2","PCV",""
"Bergen Beach/Flatlands/Marine Park/Mill Basin",11234,58,"11234","24 - 35 months",599,1040.31,2020,"Q2","PCV",""
"Brighton Beach/Manhattan Beach/Sheepshead Bay",11235,66,"11235","24 - 35 months",545,821.67,2020,"Q2","PCV",""
"Canarsie",11236,62,"11236","24 - 35 months",688,1114.88,2020,"Q2","PCV",""
"Bushwick/East Williamsburg",11237,67,"11237","24 - 35 months",387,573.62,2020,"Q2","PCV",""
"Clinton Hill/Prospect Heights",11238,80,"11238","24 - 35 months",556,698.44,2020,"Q2","PCV",""
"East New York",11239,65,"11239","24 - 35 months",102,157.77,2020,"Q2","PCV",""
"Flushing/Murray Hill",11354,99,"11354","24 - 35 months",489,489.07,2020,"Q2","PCV",""
"Flushing/Murray Hill/Queensboro Hill",11355,99,"11355","24 - 35 months",860,748.5,2020,"Q2","PCV",""
"College Point",11356,77,"11356","24 - 35 months",288,373.01,2020,"Q2","PCV",""
"Whitestone",11357,67,"11357","24 - 35 months",305,457.89,2020,"Q2","PCV",""
"Auburndale/Murray Hill",11358,84,"11358","24 - 35 months",325,387.71,2020,"Q2","PCV",""
"Bayside (North)",11360,53,"11360","24 - 35 months",94,178.31,2020,"Q2","PCV",""
"Bayside (North)/Bayside (South)",11361,62,"11361","24 - 35 months",189,304.29,2020,"Q2","PCV",""
"Douglaston-Little Neck",11362,54,"11362","24 - 35 months",88,162.6,2020,"Q2","PCV",""
"Douglaston-Little Neck",11363,66,"11363","24 - 35 months",39,58.7,2020,"Q2","PCV",""
"Bayside (South)/Oakland Gardens",11364,67,"11364","24 - 35 months",244,366.48,2020,"Q2","PCV",""
