"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,93,"10001, 10118","11 - 12 years",1,235,253.25,2026,"Q2","HPV",""
"Chinatown/Lower East Side",10002,40,"10002","11 - 12 years",1,554,1373.71,2026,"Q2","HPV",""
"East Village/Gramercy/Greenwich Village",10003,28,"10003","11 - 12 years",1,96,339.86,2026,"Q2","HPV",""
"Financial District",10004,80,"10004","11 - 12 years",1,23,28.6,2026,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","11 - 12 years",1,54,48.95,2026,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10006,99,"10006","11 - 12 years",1,30,24.32,2026,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,47,"10007","11 - 12 years",1,48,102.17,2026,"Q2","HPV",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,34,"10009","11 - 12 years",1,272,810.3,2026,"Q2","HPV",""
"Flatiron/Gramercy/Kips Bay",10010,53,"10010","11 - 12 years",1,136,257.69,2026,"Q2","HPV",""
"Chelsea",10011,44,"10011","11 - 12 years",1,183,417.66,2026,"Q2","HPV",""
"Greenwich Village/SoHo",10012,21,"10012","11 - 12 years",1,47,223.79,2026,"Q2","HPV",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,44,"10013","11 - 12 years",1,183,413.51,2026,"Q2","HPV",""
"Hudson Square/Meatpacking District/West Village",10014,32,"10014","11 - 12 years",1,74,234.62,2026,"Q2","HPV",""
"Kips Bay/Murray Hill/NoMad",10016,49,"10016","11 - 12 years",1,179,366.5,2026,"Q2","HPV",""
"East Midtown/Murray Hill",10017,99,"10017","11 - 12 years",1,146,92.2,2026,"Q2","HPV",""
"Hell's Kitchen/Midtown Manhattan",10018,90,"10018","11 - 12 years",1,40,44.42,2026,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,77,"10019, 10020","11 - 12 years",1,245,317.81,2026,"Q2","HPV",""
"Lenox Hill/Upper East Side",10021,41,"10021","11 - 12 years",1,218,537.21,2026,"Q2","HPV",""
"East Midtown",10022,38,"10022","11 - 12 years",1,109,286.48,2026,"Q2","HPV",""
"Lincoln Square",10023,40,"10023","11 - 12 years",1,320,804.54,2026,"Q2","HPV",""
"Upper West Side",10024,38,"10024","11 - 12 years",1,398,1059.03,2026,"Q2","HPV",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,40,"10025","11 - 12 years",1,577,1460.73,2026,"Q2","HPV",""
"Central Harlem (South)",10026,51,"10026","11 - 12 years",1,383,751.55,2026,"Q2","HPV",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,49,"10027","11 - 12 years",1,590,1214.8,2026,"Q2","HPV",""
"Upper East Side/Yorkville",10028,31,"10028","11 - 12 years",1,258,824.44,2026,"Q2","HPV",""
"East Harlem",10029,57,"10029","11 - 12 years",1,1007,1765.34,2026,"Q2","HPV",""
"Central Harlem (North)",10030,44,"10030","11 - 12 years",1,310,709.07,2026,"Q2","HPV",""
"Hamilton Heights/West Harlem",10031,46,"10031","11 - 12 years",1,522,1138.63,2026,"Q2","HPV",""
"Washington Heights (South)",10032,58,"10032","11 - 12 years",1,592,1015.64,2026,"Q2","HPV",""
