"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,91,"10001, 10118","11 - 12 years",1,230,253.25,2025,"Q4","HPV",""
"Chinatown/Lower East Side",10002,43,"10002","11 - 12 years",1,586,1373.71,2025,"Q4","HPV",""
"East Village/Gramercy/Greenwich Village",10003,28,"10003","11 - 12 years",1,96,339.86,2025,"Q4","HPV",""
"Financial District",10004,73,"10004","11 - 12 years",1,21,28.6,2025,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","11 - 12 years",1,57,48.95,2025,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10006,99,"10006","11 - 12 years",1,34,24.32,2025,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,45,"10007","11 - 12 years",1,46,102.17,2025,"Q4","HPV",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,34,"10009","11 - 12 years",1,279,810.3,2025,"Q4","HPV",""
"Flatiron/Gramercy/Kips Bay",10010,54,"10010","11 - 12 years",1,138,257.69,2025,"Q4","HPV",""
"Chelsea",10011,43,"10011","11 - 12 years",1,180,417.66,2025,"Q4","HPV",""
"Greenwich Village/SoHo",10012,25,"10012","11 - 12 years",1,55,223.79,2025,"Q4","HPV",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,43,"10013","11 - 12 years",1,179,413.51,2025,"Q4","HPV",""
"Hudson Square/Meatpacking District/West Village",10014,31,"10014","11 - 12 years",1,72,234.62,2025,"Q4","HPV",""
"Kips Bay/Murray Hill/NoMad",10016,46,"10016","11 - 12 years",1,170,366.5,2025,"Q4","HPV",""
"East Midtown/Murray Hill",10017,99,"10017","11 - 12 years",1,199,92.2,2025,"Q4","HPV",""
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","11 - 12 years",1,48,44.42,2025,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,77,"10019, 10020","11 - 12 years",1,245,317.81,2025,"Q4","HPV",""
"Lenox Hill/Upper East Side",10021,39,"10021","11 - 12 years",1,208,537.21,2025,"Q4","HPV",""
"East Midtown",10022,40,"10022","11 - 12 years",1,114,286.48,2025,"Q4","HPV",""
"Lincoln Square",10023,39,"10023","11 - 12 years",1,315,804.54,2025,"Q4","HPV",""
"Upper West Side",10024,35,"10024","11 - 12 years",1,371,1059.03,2025,"Q4","HPV",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,40,"10025","11 - 12 years",1,581,1460.73,2025,"Q4","HPV",""
"Central Harlem (South)",10026,51,"10026","11 - 12 years",1,381,751.55,2025,"Q4","HPV",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,50,"10027","11 - 12 years",1,608,1214.8,2025,"Q4","HPV",""
"Upper East Side/Yorkville",10028,30,"10028","11 - 12 years",1,249,824.44,2025,"Q4","HPV",""
"East Harlem",10029,59,"10029","11 - 12 years",1,1050,1765.34,2025,"Q4","HPV",""
"Central Harlem (North)",10030,42,"10030","11 - 12 years",1,296,709.07,2025,"Q4","HPV",""
"Hamilton Heights/West Harlem",10031,50,"10031","11 - 12 years",1,565,1138.63,2025,"Q4","HPV",""
"Washington Heights (South)",10032,60,"10032","11 - 12 years",1,606,1015.64,2025,"Q4","HPV",""
"Washington Heights (North)/Washington Heights (South)",10033,57,"10033","11 - 12 years",1,589,1027.92,2025,"Q4","HPV",""
"Inwood/Washington Heights (North)",10034,54,"10034","11 - 12 years",1,445,827.36,2025,"Q4","HPV",""
"East Harlem",10035,50,"10035","11 - 12 years",1,451,905.69,2025,"Q4","HPV",""
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","11 - 12 years",1,259,207.67,2025,"Q4","HPV",""
"Central Harlem (North)/East Harlem",10037,99,"10037","11 - 12 years",1,1124,330.62,2025,"Q4","HPV",""
"Chinatown/Financial District",10038,33,"10038","11 - 12 years",1,94,281.82,2025,"Q4","HPV",""
"Central Harlem (North)/Washington Heights (South)",10039,47,"10039","11 - 12 years",1,378,804.12,2025,"Q4","HPV",""
"Washington Heights (North)",10040,59,"10040","11 - 12 years",1,466,796.24,2025,"Q4","HPV",""
"Roosevelt Island",10044,44,"10044","11 - 12 years",1,80,182.63,2025,"Q4","HPV",""
"Lenox Hill/Upper East Side",10065,49,"10065","11 - 12 years",1,173,351.05,2025,"Q4","HPV",""
"Lincoln Square",10069,76,"10069","11 - 12 years",1,59,77.14,2025,"Q4","HPV",""
"Lenox Hill/Upper East Side",10075,40,"10075, 10162","11 - 12 years",1,158,395.36,2025,"Q4","HPV",""
"Upper East Side/Yorkville",10128,39,"10128","11 - 12 years",1,394,1000.95,2025,"Q4","HPV",""
"Battery Park City",10280,32,"10280","11 - 12 years",1,40,124.59,2025,"Q4","HPV",""
"Battery Park City",10282,41,"10282","11 - 12 years",1,45,110.13,2025,"Q4","HPV",""
"Silver Lake/St. George",10301,45,"10301","11 - 12 years",1,407,895.08,2025,"Q4","HPV",""
"Elm Park",10302,43,"10302","11 - 12 years",1,233,542.79,2025,"Q4","HPV",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,40,"10303","11 - 12 years",1,342,854.44,2025,"Q4","HPV",""
"New Dorp/Todt Hill",10304,43,"10304","11 - 12 years",1,512,1201.23,2025,"Q4","HPV",""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,29,"10305","11 - 12 years",1,275,955.73,2025,"Q4","HPV",""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,27,"10306","11 - 12 years",1,352,1311.96,2025,"Q4","HPV",""
"Tottenville",10307,6,"10307","11 - 12 years",1,26,454.56,2025,"Q4","HPV",""
"Great Kills",10308,15,"10308","11 - 12 years",1,107,711.25,2025,"Q4","HPV",""
"Charleston/Prince's Bay/Woodrow",10309,10,"10309","11 - 12 years",1,89,887.86,2025,"Q4","HPV",""
"Port Richmond/Randall Manor/West Brighton",10310,36,"10310","11 - 12 years",1,255,713.3,2025,"Q4","HPV",""
"Annadale/Rossville",10312,17,"10312","11 - 12 years",1,261,1522.95,2025,"Q4","HPV",""
"Bloomfield/Freshkills Park",10314,22,"10314","11 - 12 years",1,483,2177.52,2025,"Q4","HPV",""
"Concourse/Melrose",10451,91,"10451","11 - 12 years",1,1091,1203.36,2025,"Q4","HPV",""
"Concourse/Highbridge",10452,77,"10452","11 - 12 years",1,1737,2262.98,2025,"Q4","HPV",""
"Morris Heights/Mount Hope/University Heights",10453,78,"10453","11 - 12 years",1,1766,2278.58,2025,"Q4","HPV",""
"Mott Haven/Port Morris",10454,70,"10454","11 - 12 years",1,840,1208.61,2025,"Q4","HPV",""
"Mott Haven",10455,81,"10455","11 - 12 years",1,1018,1251,2025,"Q4","HPV",""
"Claremont/Morrisania",10456,76,"10456","11 - 12 years",1,2041,2702.72,2025,"Q4","HPV",""
"Belmont/Claremont/Mount Hope/Tremont",10457,71,"10457","11 - 12 years",1,1692,2396.84,2025,"Q4","HPV",""
"Belmont/Fordham University/Kingsbridge",10458,72,"10458","11 - 12 years",1,1675,2327.97,2025,"Q4","HPV",""
"Charlotte Gardens/Hunts Point",10459,71,"10459","11 - 12 years",1,1118,1570.16,2025,"Q4","HPV",""
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,67,"10460","11 - 12 years",1,1275,1911.04,2025,"Q4","HPV",""
"Morris Park/Pelham Bay/Westchester Square",10461,55,"10461","11 - 12 years",1,671,1213.19,2025,"Q4","HPV",""
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,82,"10462","11 - 12 years",1,1494,1824.8,2025,"Q4","HPV",""
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,54,"10463","11 - 12 years",1,765,1420.26,2025,"Q4","HPV",""
"City Island",10464,99,"10464","11 - 12 years",1,147,105.82,2025,"Q4","HPV",""
"Country Club/Throgs Neck",10465,41,"10465","11 - 12 years",1,498,1200.92,2025,"Q4","HPV",""
"Edenwald/Wakefield",10466,55,"10466","11 - 12 years",1,1063,1943.01,2025,"Q4","HPV",""
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,71,"10467","11 - 12 years",1,1835,2590.4,2025,"Q4","HPV",""
"Fordham/Kingsbridge/University Heights",10468,69,"10468","11 - 12 years",1,1520,2187.38,2025,"Q4","HPV",""
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,59,"10469","11 - 12 years",1,983,1669.5,2025,"Q4","HPV",""
"Wakefield/Woodlawn",10470,63,"10470","11 - 12 years",1,234,372.92,2025,"Q4","HPV",""
