"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,38,"10001, 10118","13 - 17 years",1,258,676.57,"2022 - 23","Q4","Flu",
"Chinatown/Lower East Side",10002,49,"10002","13 - 17 years",1,1512,3096.53,"2022 - 23","Q4","Flu",
"East Village/Gramercy/Greenwich Village",10003,45,"10003","13 - 17 years",1,416,923.81,"2022 - 23","Q4","Flu",
"Financial District",10004,99,"10004","13 - 17 years",1,75,74.33,"2022 - 23","Q4","Flu",
"Financial District",10005,83,"10005","13 - 17 years",1,68,82.02,"2022 - 23","Q4","Flu",
"Financial District",10006,56,"10006","13 - 17 years",1,37,66.62,"2022 - 23","Q4","Flu",
"TriBeCa",10007,91,"10007","13 - 17 years",1,191,209.23,"2022 - 23","Q4","Flu",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,27,"10009","13 - 17 years",1,526,1970.79,"2022 - 23","Q4","Flu",
"Flatiron/Gramercy/Kips Bay",10010,59,"10010","13 - 17 years",1,345,586.07,"2022 - 23","Q4","Flu",
"Chelsea",10011,46,"10011","13 - 17 years",1,503,1082.73,"2022 - 23","Q4","Flu",
"Greenwich Village/SoHo",10012,39,"10012","13 - 17 years",1,204,528.9,"2022 - 23","Q4","Flu",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,66,"10013","13 - 17 years",1,593,896.76,"2022 - 23","Q4","Flu",
"Hudson Square/Meatpacking District/West Village",10014,43,"10014","13 - 17 years",1,272,628.21,"2022 - 23","Q4","Flu",
"Kips Bay/Murray Hill/NoMad",10016,57,"10016","13 - 17 years",1,456,803.52,"2022 - 23","Q4","Flu",
"East Midtown/Murray Hill",10017,53,"10017","13 - 17 years",1,118,223,"2022 - 23","Q4","Flu",
"Hell's Kitchen/Midtown Manhattan",10018,43,"10018","13 - 17 years",1,54,126.43,"2022 - 23","Q4","Flu",
"Hell's Kitchen/Midtown Manhattan",10019,45,"10019, 10020","13 - 17 years",1,355,796.45,"2022 - 23","Q4","Flu",
"Lenox Hill/Upper East Side",10021,61,"10021","13 - 17 years",1,693,1138.32,"2022 - 23","Q4","Flu",
"East Midtown",10022,59,"10022","13 - 17 years",1,383,652.87,"2022 - 23","Q4","Flu",
"Lincoln Square",10023,52,"10023","13 - 17 years",1,1029,1982.75,"2022 - 23","Q4","Flu",
"Upper West Side",10024,48,"10024","13 - 17 years",1,1282,2664.1,"2022 - 23","Q4","Flu",
"Manhattan Valley/Morningside Heights/Upper West Side",10025,38,"10025","13 - 17 years",1,1401,3707.44,"2022 - 23","Q4","Flu",
"Central Harlem (South)",10026,35,"10026","13 - 17 years",1,564,1632.71,"2022 - 23","Q4","Flu",
"Central Harlem (South)/Morningside Heights/West Harlem",10027,30,"10027","13 - 17 years",1,837,2776.97,"2022 - 23","Q4","Flu",
"Upper East Side/Yorkville",10028,45,"10028","13 - 17 years",1,865,1913.89,"2022 - 23","Q4","Flu",
"East Harlem",10029,30,"10029","13 - 17 years",1,1257,4121.34,"2022 - 23","Q4","Flu",
"Central Harlem (North)",10030,20,"10030","13 - 17 years",1,333,1680.79,"2022 - 23","Q4","Flu",
